Time,190-AT1001-AirTemp,990-PC-1101A-H1,990-PC-1101B-H2,990-PC-1102-H1,990-PT-1104A (barg),990-PT-1104B (barg),990-PT-1104C (barg),990-PSHL-1100,990-LT-1131 (mm),990-LT-1132 (mm),990-LT-1133 (mm),990-LT-1134 (mm),990-LT-1135 (mm),990-PT-1109 (barg),190-ZSL-1102,190-ZSH-1102,190-ZSI-1102,190-ZT-1102 (%),990-PT-1129 (barg),190-ZSL-1101,190-ZSH-1101,190-ZSI-1101,190-ZT-1101 (%),
2020.04.19 16:37:34.002,,,,,,,,,,,,,,,,,,,179.34571838379,,,,,
2020.04.19 16:40:02.001,,,,,,,,,,,,,,183.14151000977,,,,,,,,,,
2020.04.19 16:41:34.005,,,,,,,,,,,,,725.28063964844,,,,,,,,,,,
2020.04.19 16:42:17.018,,,,,,,,,,,,,,,,,,,179.28582763672,,,,,
2020.04.19 16:42:49.004,,,,,,,,,,,,,,183.0366973877,,,,,,,,,,
2020.04.19 16:44:44.011,,,,,,,,,,,,,724.91674804688,,,,,,,,,,,
2020.04.19 16:45:31.019,,,,,,,,,,,,,,182.9243927002,,,,,,,,,,
2020.04.19 16:45:50.026,,,,,,,179.03128051758,,,,,,,,,,,,,,,,,
2020.04.19 16:46:00.019,,,,,,,,,,730.37451171875,,,,,,,,,,,,,,
2020.04.19 16:47:43.015,,,,,,,,,,,,,,,,,,,179.23341369629,,,,,
2020.04.19 16:48:19.032,,,,,,,,,,,,,,182.81210327148,,,,,,,,,,
2020.04.19 16:48:20.028,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 16:51:14.030,,,,,,,,,,,,,,182.69979858398,,,,,,,,,,
2020.04.19 16:51:33.029,,,,,178.94891357422,,,,,,,,,,,,,,,,,,,
2020.04.19 16:53:03.026,,,,,,,,,,,,,,,,,,,179.17352294922,,,,,
2020.04.19 16:53:12.032,,,,,,,,,,,,,724.91674804688,,,,,,,,,,,
2020.04.19 16:53:46.046,,,,,,178.78421020508,,,,,,,,,,,,,,,,,,
2020.04.19 16:54:08.041,,,,,,,,,,,,,,182.58749389648,,,,,,,,,,
2020.04.19 16:56:26.092,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 16:57:00.039,,,,,,,,,,,,,,182.46769714356,,,,,,,,,,
2020.04.19 16:57:33.041,6.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 16:58:38.048,,,,,,,,,,,,,,,,,,,179.10614013672,,,,,
2020.04.19 16:59:48.052,,,,,,,179.00881958008,,,,,,,,,,,,,,,,,
2020.04.19 17:00:00.049,,,,,,,,,,,,,,182.35540771484,,,,,,,,,,
2020.04.19 17:00:31.054,,,,,,,,,716.69372558594,,,,,,,,,,,,,,,
2020.04.19 17:02:40.060,,,,,,,,,,,,,,182.23561096191,,,,,,,,,,
2020.04.19 17:03:36.063,,,,,,,,,,,,,,,,,,,179.03128051758,,,,,
2020.04.19 17:04:34.032,,,,,,,,,,730.447265625,,,,,,,,,,,,,,
2020.04.19 17:05:34.066,,,,,,,,,,,,,,182.11582946777,,,,,,,,,,
2020.04.19 17:05:36.065,,,,,,178.75425720215,,,,,,,,,,,,,,,,,,
2020.04.19 17:06:14.053,,,,,178.91148376465,,,,,,,,,,,,,,,,,,,
2020.04.19 17:08:36.072,,,,,,,,,,,,,,182.0110168457,,,,,,,,,,
2020.04.19 17:09:03.067,6.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 17:09:39.070,,,,,,,,,,,,,,,,,,,178.97137451172,,,,,
2020.04.19 17:11:17.069,,,,,,,,,,,,,,181.8987121582,,,,,,,,,,
2020.04.19 17:11:41.079,,,,,,,178.97137451172,,,,,,,,,,,,,,,,,
2020.04.19 17:11:49.071,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 17:14:03.078,,,,,,,,,,,,,,181.7864074707,,,,,,,,,,
2020.04.19 17:14:06.023,,,,,,,,,,,,,,,,,,,178.91148376465,,,,,
2020.04.19 17:16:41.079,,,,,,178.72431945801,,,,,,,,,,,,,,,,,,
2020.04.19 17:16:55.090,,,,,,,,,,,,,,181.6741027832,,,,,,,,,,
2020.04.19 17:18:08.088,,,,,,,,,,,,,,,,,,,178.83662414551,,,,,
2020.04.19 17:18:13.092,,,,,,,,,716.62097167969,,,,,,,,,,,,,,,
2020.04.19 17:19:52.002,,,,,,,,,,,,,,181.5617980957,,,,,,,,,,
2020.04.19 17:19:55.000,,,,,178.87405395508,,,,,,,,,,,,,,,,,,,
2020.04.19 17:20:13.090,,,,,,,,,,,,,,,,,,,,,,,99.979202270508,
2020.04.19 17:22:29.078,,,,,,,178.94891357422,,,,,,,,,,,,,,,,,
2020.04.19 17:22:33.088,6,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 17:22:45.096,,,,,,,,,,,,,,181.44950866699,,,,,,,,,,
2020.04.19 17:23:16.089,,,,,,,,,,,,,,,,,,,178.76924133301,,,,,
2020.04.19 17:24:52.083,,,,,,178.68688964844,,,,,,,,,,,,,,,,,,
2020.04.19 17:25:44.084,,,,,,,,,,,,,,181.33720397949,,,,,,,,,,
2020.04.19 17:28:17.000,,,,,,,,,,,,,,,,,,,178.71682739258,,,,,
2020.04.19 17:28:43.086,,,,,,,,,,,,,,181.21740722656,,,,,,,,,,
2020.04.19 17:29:12.010,,,,,178.82913208008,,,,,,,,,,,,,,,,,,,
2020.04.19 17:31:06.008,,,,,,,178.90399169922,,,,,,,,,,,,,,,,,
2020.04.19 17:31:53.008,,,,,,,,,,,,,,,,,,,178.64196777344,,,,,
2020.04.19 17:32:00.005,,,,,,,,,,,,,,181.11259460449,,,,,,,,,,
2020.04.19 17:33:30.020,,,,,,178.64196777344,,,,,,,,,,,,,,,,,,
2020.04.19 17:34:24.008,,,,,,,,,,730.52001953125,,,,,,,,,,,,,,
2020.04.19 17:34:33.016,5.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 17:34:40.013,,,,,,,,,,,,,,181.00028991699,,,,,,,,,,
2020.04.19 17:36:29.022,,,,,,,,,,,,,,,,,,,178.56709289551,,,,,
2020.04.19 17:37:14.016,,,,,,,,,,,,,,,,,,,,,,,99.971969604492,
2020.04.19 17:37:34.023,,,,,,,,,,,,,,180.88050842285,,,,,,,,,,
2020.04.19 17:39:12.031,,,,,,,,,,,,753.29711914063,,,,,,,,,,,,
2020.04.19 17:39:18.025,,,,,178.79170227051,,,,,,,,,,,,,,,,,,,
2020.04.19 17:40:07.025,,,,,,,,,,,,,,,,,,,178.49223327637,,,,,
2020.04.19 17:40:20.035,,,,,,,178.87405395508,,,,,,,,,,,,,,,,,
2020.04.19 17:40:24.037,,,,,,,,,,,,,,180.77569580078,,,,,,,,,,
2020.04.19 17:42:58.039,,,,,,,,,,,,,,180.66339111328,,,,,,,,,,
2020.04.19 17:43:13.025,,,,,,178.60452270508,,,,,,,,,,,,,,,,,,
2020.04.19 17:43:40.046,,,,,,,,,,,,,,,,,,,178.39489746094,,,,,
2020.04.19 17:45:41.050,,,,,,,,,,,,,,180.56607055664,,,,,,,,,,
2020.04.19 17:45:54.046,,,,,,,178.82913208008,,,,,,,,,,,,,,,,,
2020.04.19 17:47:03.045,5.8000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 17:47:19.050,,,,,178.75425720215,,,,,,,,,,,,,,,,,,,
2020.04.19 17:47:27.045,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 17:48:14.052,,,,,,,,,,,,,,180.45376586914,,,,,,,,,,
2020.04.19 17:48:44.049,,,,,,,,,,,,,,,,,,,178.30505371094,,,,,
2020.04.19 17:50:02.053,,,,,,178.56709289551,,,,,,,,,,,,,,,,,,
2020.04.19 17:51:09.053,,,,,,,,,,,,,,180.34146118164,,,,,,,,,,
2020.04.19 17:51:55.057,,,,,,,178.79170227051,,,,,,,,,,,,,,,,,
2020.04.19 17:52:48.051,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 17:53:25.059,,,,,178.69436645508,,,,,,,,,,,,,,,,,,,
2020.04.19 17:54:10.065,,,,,,,,,,,,,,180.22166442871,,,,,,,,,,
2020.04.19 17:54:46.063,,,,,,,,,,,,,,,,,,,178.2077331543,,,,,
2020.04.19 17:56:32.055,,,,,,178.50720214844,,,,,,,,,,,,,,,,,,
2020.04.19 17:57:33.071,,,,,,,,,,,,,,180.11685180664,,,,,,,,,,
2020.04.19 17:58:12.063,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 17:58:53.069,,,,,,,178.75425720215,,,,,,,,,,,,,,,,,
2020.04.19 18:00:47.097,,,,,,,,,,,,,,180.00456237793,,,,,,,,,,
2020.04.19 18:03:20.077,,,,,178.65693664551,,,,,,,,,,,,,,,,,,,
2020.04.19 18:03:24.073,,,,,,,,,,,,,,,,,,,178.14782714844,,,,,
2020.04.19 18:04:03.078,5.6999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:04:06.083,,,,,,,,,,,,,,179.89225769043,,,,,,,,,,
2020.04.19 18:04:56.085,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 18:05:10.090,,,,,,,178.71682739258,,,,,,,,,,,,,,,,,
2020.04.19 18:07:20.091,,,,,,178.46977233887,,,,,,,,,,,,,,,,,,
2020.04.19 18:07:40.089,,,,,,,,,,,,,,179.80241394043,,,,,,,,,,
2020.04.19 18:10:18.089,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 18:10:23.006,,,,,178.61950683594,,,,,,,,,,,,,,,,,,,
2020.04.19 18:10:33.008,5.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:10:38.007,,,,,,,,,,,,,,179.705078125,,,,,,,,,,
2020.04.19 18:13:14.016,,,,,,,178.67190551758,,,,,,,,,,,,,,,,,
2020.04.19 18:13:51.020,,,,,,,,,,,,,,179.60775756836,,,,,,,,,,
2020.04.19 18:15:03.012,5.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:15:09.020,,,,,,,,,,,,,,,,,,,178.11039733887,,,,,
2020.04.19 18:15:20.014,,,,,,178.43232727051,,,,,,,,,,,,,,,,,,
2020.04.19 18:16:13.102,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 18:17:33.018,,,,,,,,,,,,,,179.50294494629,,,,,,,,,,
2020.04.19 18:17:41.108,,,,,178.58206176758,,,,,,,,,,,,,,,,,,,
2020.04.19 18:21:06.109,,,,,,,,,,,,,,179.40560913086,,,,,,,,,,
2020.04.19 18:21:25.019,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 18:21:33.018,5.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:23:22.017,,,,,,178.39489746094,,,,,,,,,,,,,,,,,,
2020.04.19 18:23:23.014,,,,,,,178.64944458008,,,,,,,,,,,,,,,,,
2020.04.19 18:24:24.016,,,,,,,,,,,,,,179.31576538086,,,,,,,,,,
2020.04.19 18:25:44.025,,,,,178.53713989258,,,,,,,,,,,,,,,,,,,
2020.04.19 18:27:18.023,,,,,,,,,,,,,,179.21095275879,,,,,,,,,,
2020.04.19 18:27:59.032,,,,,,,,,,,,,,,,,,,,,,,99.9755859375,
2020.04.19 18:28:03.032,5.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:28:05.031,,,,,,,178.60452270508,,,,,,,,,,,,,,,,,
2020.04.19 18:28:10.028,,,,,,,,,,,,,,,,,,,178.0505065918,,,,,
2020.04.19 18:30:33.054,,,,,,,,,,,,,,179.12110900879,,,,,,,,,,
2020.04.19 18:31:08.036,,,,,,178.34997558594,,,,730.66552734375,,,,,,,,,,,,,,
2020.04.19 18:33:22.044,,,,,,,,,,,,,,,,,,,178.01307678223,,,,,
2020.04.19 18:33:36.048,,,,,,,,,,,,,,179.02378845215,,,,,,,,,,
2020.04.19 18:35:12.058,,,,,,,,,716.83923339844,,,,725.20788574219,,,,,,,,,,,
2020.04.19 18:36:59.059,,,,,,,,,,,,,,178.93394470215,,,,,,,,,,
2020.04.19 18:37:04.053,,,,,,,178.56709289551,,,,,,,,,,,,,,,,,
2020.04.19 18:37:20.057,,,,,178.49223327637,,,,,,,,,,,,,,,,,,,
2020.04.19 18:38:05.051,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 18:38:06.136,,,,,,,,,,,,,,,,,,,177.9606628418,,,,,
2020.04.19 18:40:03.055,,,,,,178.31254577637,,,,,,,,,,,,,,,,,,
2020.04.19 18:40:12.147,,,,,,,,,,,,,,178.84410095215,,,,,,,,,,
2020.04.19 18:41:55.061,,,,,,,,,,,771.85339355469,,,,,,,,,,,,,
2020.04.19 18:42:48.061,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 18:43:43.072,,,,,,,,,,,,,,178.75425720215,,,,,,,,,,
2020.04.19 18:44:26.072,,,,,,,,,716.83923339844,,,,,,,,,,,,,,,
2020.04.19 18:44:39.072,,,,,,,,,,,,,,,,,,,177.90826416016,,,,,
2020.04.19 18:44:54.068,,,,,,,178.52966308594,,,,,,,,,,,,,,,,,
2020.04.19 18:45:33.071,5.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:46:03.072,5.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:46:42.077,,,,,,,,,,,,,,178.65693664551,,,,,,,,,,
2020.04.19 18:47:11.078,,,,,178.45478820801,,,,,,,,,,,,,,,,,,,
2020.04.19 18:47:27.082,,,,,,,,,716.62097167969,,,,,,,,,,,,,,,
2020.04.19 18:49:16.081,,,,,,,,,,,,,,,,,,,177.8483581543,,,,,
2020.04.19 18:49:17.084,,,,,,178.28259277344,,,,,,,,,,,,,,,,,,
2020.04.19 18:50:15.168,,,,,,,,,,,,,,178.57458496094,,,,,,,,,,
2020.04.19 18:52:08.091,,,,,,,,,,,,,725.28063964844,,,,,,,,,,,
2020.04.19 18:53:14.092,,,,,,,,,,,,,,178.48474121094,,,,,,,,,,
2020.04.19 18:53:36.089,,,,,,,178.49223327637,,,,,,,,,,,,,,,,,
2020.04.19 18:54:31.094,,,,,178.40986633301,,,,,,,,,,,,,,,,,,,
2020.04.19 18:55:12.091,,,,,,,,,,,,,,,,,,,177.7809753418,,,,,
2020.04.19 18:56:03.095,5.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:56:12.095,,,,,,,,,,,,,,178.38740539551,,,,,,,,,,
2020.04.19 18:56:25.098,,,,,,178.24516296387,,,,,,,,,,,,,,,,,,
2020.04.19 18:56:27.095,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 18:57:33.100,5.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 18:59:49.020,,,,,,,,,,,,,,178.2751159668,,,,,,,,,,
2020.04.19 19:00:05.110,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 19:01:15.106,,,,,,,,,,,,,,,,,,,,,,,99.971969604492,
2020.04.19 19:01:48.017,,,,,,,,,716.69372558594,,,,,,,,,,,,,,,
2020.04.19 19:01:57.018,,,,,,,178.42485046387,,,,,,,,,,,,,,,,,
2020.04.19 19:02:57.020,,,,,,,,,,,,,,,,,,,177.73606872559,,,,,
2020.04.19 19:03:41.108,,,,,,178.20024108887,,,,,,,,,,,,,,,,,,
2020.04.19 19:04:07.025,,,,,178.37243652344,,,,,,,,,,,,,,,,,,,
2020.04.19 19:04:35.016,,,,,,,,,,,,,,178.1852722168,,,,,,,,,,
2020.04.19 19:06:45.009,,,,,,,,,,,,,725.28063964844,,,,,,,,,,,
2020.04.19 19:08:03.012,5.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:08:34.011,,,,,,,,,,,,,,178.08793640137,,,,,,,,,,
2020.04.19 19:11:07.015,,,,,,,,,,,,,,,,,,,177.68365478516,,,,,
2020.04.19 19:11:28.032,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 19:12:24.012,,,,,178.3200378418,,,,,,,,,,,,,,,,,,,
2020.04.19 19:12:37.042,,,,,,,,,,730.52001953125,,,,,,,,,,,,,,
2020.04.19 19:12:58.022,,,,,,,,,,,,,,177.99809265137,,,,,,,,,,
2020.04.19 19:13:22.019,,,,,,178.15531921387,,,,,,,,,,,,,,,,,,
2020.04.19 19:14:03.023,5.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:15:08.021,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 19:16:03.027,5.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:16:58.041,,,,,,,,,,730.66552734375,,,,,,,,,,,,,,
2020.04.19 19:16:59.024,,,,,,,,,,,,,,177.90826416016,,,,,,,,,,
2020.04.19 19:17:51.021,,,,,,,,,,,,,,,,,,,177.70611572266,,,,,
2020.04.19 19:18:33.030,5.3000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:19:48.037,,,,,,,178.37243652344,,,,,,,,,,,,,,,,,
2020.04.19 19:20:30.042,,,,,,,,,,,,,,177.81842041016,,,,,,,,,,
2020.04.19 19:22:03.037,5.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:22:24.029,,,,,,178.12538146973,,,,,,,,,,,,,,,,,,
2020.04.19 19:22:43.041,,,,,,,,,,,,,,,,,,,177.64622497559,,,,,
2020.04.19 19:23:03.042,5.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:23:15.041,,,,,,,,,,,,,724.98950195313,,,,,,,,,,,
2020.04.19 19:23:31.045,,,,,178.24516296387,,,,,,,,,,,,,,,,,,,
2020.04.19 19:23:47.045,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 19:23:56.047,,,,,,,,,,,,,,177.73606872559,,,,,,,,,,
2020.04.19 19:26:03.055,5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:27:03.048,4.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:27:06.049,,,,,,,,,,,,,,177.63873291016,,,,,,,,,,
2020.04.19 19:27:38.050,,,,,,,,,,,,,725.28063964844,,,,,,,,,,,
2020.04.19 19:27:52.053,,,,,,,178.3200378418,,,,,,,,,,,,,,,,,
2020.04.19 19:28:15.056,,,,,,,,,,,,,,,,,,,177.58631896973,,,,,
2020.04.19 19:28:40.060,,,,,,,,,716.83923339844,,,,,,,,,,,,,,,
2020.04.19 19:29:03.058,4.8000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:30:00.061,,,,,,178.08793640137,,,,,,,,,,,,,,,,,,
2020.04.19 19:30:22.057,,,,,,,,,,,,,,177.54888916016,,,,,,,,,,
2020.04.19 19:31:03.058,4.6999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:32:07.061,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 19:32:22.072,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 19:32:32.079,,,,,,,,,,,,,,,,,,,177.52642822266,,,,,
2020.04.19 19:32:33.075,4.8000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:33:15.063,,,,,,,,,,,,,,177.44407653809,,,,,,,,,,
2020.04.19 19:33:33.060,4.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:34:33.067,5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:36:19.071,,,,,,,,,,,,,,177.33926391602,,,,,,,,,,
2020.04.19 19:36:42.064,,,,,,178.0505065918,,,,,,,,,,,,,,,,,,
2020.04.19 19:36:56.080,,,,,,,,,,,,,,,,,,,177.45904541016,,,,,
2020.04.19 19:37:28.077,,,,,,,,,716.83923339844,,,,,,,,,,,,,,,
2020.04.19 19:37:52.079,,,,,,,178.26013183594,,,,,,,,,,,,,,,,,
2020.04.19 19:39:27.075,,,,,,,,,,,,,,177.23445129395,,,,,,,,,,
2020.04.19 19:39:33.078,5.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:39:36.090,,,,,,,,,,,,,725.28063964844,,,,,,,,,,,
2020.04.19 19:40:24.084,,,,,178.20024108887,,,,,,,,,,,,,,,,,,,
2020.04.19 19:40:53.085,,,,,,,,,716.69372558594,,,,,,,,,,,,,,,
2020.04.19 19:41:35.085,,,,,,,,,,,,,,,,,,,177.39915466309,,,,,
2020.04.19 19:42:03.089,5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:42:53.088,,,,,,,,,,,,,,177.13711547852,,,,,,,,,,
2020.04.19 19:42:59.088,,,,,,178.0055847168,,,,,,,,,,,,,,,,,,
2020.04.19 19:43:24.080,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 19:45:03.093,4.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:45:35.092,,,,,178.15531921387,,,,,,,,,,,,,,,,,,,
2020.04.19 19:45:49.056,,,,,,,,,,,,,,177.03230285645,,,,,,,,,,
2020.04.19 19:46:03.000,4.8000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:46:22.085,,,,,,,,,,,,,,,,,,,177.33177185059,,,,,
2020.04.19 19:47:39.013,,,,,,,178.22270202637,,,,,,,,,,,,,,,,,
2020.04.19 19:48:33.065,4.6999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:49:12.096,,,,,,,,,,,,,,176.93498229981,,,,,,,,,,
2020.04.19 19:49:50.094,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 19:50:05.009,,,,,,177.96815490723,,,,,,,,,,,,,,,,,,
2020.04.19 19:51:13.012,,,,,,,,,,,,,,,,,,,177.26438903809,,,,,
2020.04.19 19:51:24.022,,,,,178.1178894043,,,,,,,,,,,,,,,,,,,
2020.04.19 19:51:33.011,4.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:52:33.012,,,,,,,,,,,,,,176.83764648438,,,,,,,,,,
2020.04.19 19:54:07.021,,,,,,,178.1852722168,,,,,,,,,,,,,,,,,
2020.04.19 19:55:22.013,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
2020.04.19 19:55:57.011,,,,,,,,,,,,,,,,,,,177.19702148438,,,,,
2020.04.19 19:56:01.022,,,,,,,,,,,,,,176.73283386231,,,,,,,,,,
2020.04.19 19:56:33.032,4.5,,,,,177.92323303223,,,,,,,,,,,,,,,,,,
2020.04.19 19:57:08.021,,,,,178.05799865723,,,,,,,,,,,,,,,,,,,
2020.04.19 19:57:36.022,,,,,,,,,716.83923339844,,,,,,,,,,,,,,,
2020.04.19 19:59:31.019,,,,,,,,,,,,,,176.65048217773,,,,,,,,,,
2020.04.19 19:59:33.058,4.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 19:59:37.027,,,,,,,178.12538146973,,,,,,,,,,,,,,,,,
2020.04.19 20:00:16.018,,,,,,,,,716.54821777344,,,,,,,,,,,,,,,
2020.04.19 20:00:20.038,,,,,,,,,,,,,,,,,,,177.13711547852,,,,,
2020.04.19 20:00:33.026,,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.19 20:00:57.025,,,,,,,,,,,771.78063964844,,,,,,,,,,,,,
2020.04.19 20:01:43.020,,,,,,,,,,,,,725.06225585938,,,,,,,,,,,
2020.04.19 20:02:21.023,,,,,,,,,,,,,,176.56063842773,,,,,,,,,,
2020.04.19 20:03:03.027,,,,,,177.8708190918,,,,,,,,,,,,,,,,,,
2020.04.19 20:03:33.055,4.3000001907349,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:04:22.034,,,,,,,,,,,,,,,,,,,177.04727172852,,,,,
2020.04.19 20:05:30.043,,,,,,,,,,,,,,176.46330261231,,,,,,,,,,
2020.04.19 20:07:18.042,,,,,,,178.08793640137,,,,,,,,,,,,,,,,,
2020.04.19 20:07:44.042,,,,,177.99809265137,,,,,,,,,,,,,,,,,,,
2020.04.19 20:08:14.049,,,,,,,,,716.83923339844,,,,,,,,,,,,,,,
2020.04.19 20:08:38.046,,,,,,,,,,,,,,176.35848999023,,,,,,,,,,
2020.04.19 20:09:27.045,,,,,,,,,,,,,,,,,,,176.96492004395,,,,,
2020.04.19 20:09:33.036,4.1999998092651,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:09:58.047,,,,,,,,,,,771.85339355469,,,,,,,,,,,,,
2020.04.19 20:10:34.051,,,,,,177.8258972168,,,,,,,,,,,,,,,,,,
2020.04.19 20:11:04.058,,,,,,,,,716.62097167969,,,,,,,,,,,,,,,
2020.04.19 20:11:33.044,,,,,,,,,,,,,,176.23870849609,,,,,,,,,,
2020.04.19 20:12:03.060,4.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:12:50.056,,,,,,,,,,,,753.36987304688,,,,,,,,,,,,
2020.04.19 20:13:03.061,,,,,,,,,,,,,,,,,,,176.87507629395,,,,,
2020.04.19 20:13:18.059,,,,,,,178.03553771973,,,,,,,,,,,,,,,,,
2020.04.19 20:14:23.057,,,,,,,,,,,,,,176.12640380859,,,,,,,,,,
2020.04.19 20:15:16.062,,,,,,,,,,,,,,,,,,99.968353271484,,,,,,
2020.04.19 20:15:23.065,,,,,177.94569396973,,,,,,,,,,,,,,,,,,,
2020.04.19 20:16:17.060,,,,,,177.7809753418,,,,,,,,,,,,,,,,,,
2020.04.19 20:17:11.073,,,,,,,,,,,,,,,,,,,176.80021667481,,,,,
2020.04.19 20:17:19.071,,,,,,,,,,,,,,176.02159118652,,,,,,,,,,
2020.04.19 20:18:40.068,,,,,,,177.9831237793,,,,,,,,,,,,,,,,,
2020.04.19 20:19:03.071,4,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:20:13.073,,,,,,,,,,,,,,175.91677856445,,,,,,,,,,
2020.04.19 20:20:47.084,,,,,177.90077209473,,,,,,,,,,,,,,,,,,,
2020.04.19 20:20:57.066,,,,,,,,,,,,,,,,,,,176.73283386231,,,,,
2020.04.19 20:21:03.073,3.9000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:21:10.070,,,,,,177.71360778809,,,,,,,,,,,,,,,,,,
2020.04.19 20:22:33.066,3.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:23:07.080,,,,,,,,,,,,,,175.80447387695,,,,,,,,,,
2020.04.19 20:24:03.069,3.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:25:32.089,,,,,,,,,,,,,,,,,,,176.66545104981,,,,,
2020.04.19 20:25:37.080,,,,,,,177.92323303223,,,,,,,,,,,,,,,,,
2020.04.19 20:26:17.086,,,,,177.8483581543,,,,,,,,,,,,,,,,,,,
2020.04.19 20:26:50.087,,,,,,,,,,,,,,175.69966125488,,,,,,,,,,
2020.04.19 20:28:03.089,3.5999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.19 20:28:55.092,,,,,,177.66119384766,,,,,,,,,,,,,,,,,,
2020.04.19 20:30:19.082,,,,,,,,,,,,,,175.58735656738,,,,,,,,,,
2020.04.19 20:30:38.089,,,,,,,,,,,,,,,,,,,176.59806823731,,,,,
2020.04.19 20:33:02.093,,,,,177.81092834473,,,,,,,,,,,,,,,,,,,
2020.04.19 20:33:13.005,,,,,,,177.86334228516,,,,,,,,,,,,,,,,,
2020.04.19 20:33:47.005,,,,,,,,,,,,753.29711914063,,,,,,,,,,,,
2020.04.19 20:34:09.005,,,,,,,,,,,,,,175.49003601074,,,,,,,,,,
2020.04.19 20:34:22.095,,,,,,,,,,,,,725.20788574219,,,,,,,,,,,
