Time,190-AT2001-AirTemp_(C),990-PC-2301A-H1,990-PC-2301B-H2,990-PC-2302-H1,990-PT-2304A_(barg),990-PT-2304B_(barg),990-PT-2304C_(barg),990-PSHL-2300,990-LT-2331_(mm),990-LT-2332_(mm),990-LT-2333_(mm),990-LT-2334_(mm),990-LT-2335_(mm),990-PT-2309_(barg),190-ZSL-2201,190-ZSH-2201,190-ZSI-2201,190-ZT-2201_(%),990-PT-2329_(barg)
2020.04.06 18:53:11.083,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 18:54:24.006,,,,,,,,,,,,,,,,,,,183.5770111
2020.04.06 18:54:41.089,,,,,,,,,673.25,,,,,,,,,,
2020.04.06 18:55:04.082,,,,,183.7162628,,,,,,,,,,,,,,
2020.04.06 18:55:11.085,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 18:55:27.083,,,,,,,183.9151917,,,,,,,,,,,,
2020.04.06 18:55:43.078,,,,,,184.0146484,,,,,,,,,,,,,
2020.04.06 18:56:13.095,,,,,,,,,,,,,,,,,,,183.3780975
2020.04.06 18:56:41.001,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 18:58:04.092,,,,,,,,,,,,,,,,,,,183.1891174
2020.04.06 18:59:49.087,,,,,,,,,,,,,,,,,,,182.9901886
2020.04.06 18:59:54.073,,,,,,183.9549713,,,,,,,,,,,,,
2020.04.06 19:00:02.075,,,,,183.6267395,,,,,,,,,,,,,,
2020.04.06 19:00:31.085,,,,,,,183.8256683,,,,,,,,,,,,
2020.04.06 19:00:38.039,,,,,,,,,,,,,,183.2786255,,,,,
2020.04.06 19:01:34.095,,,,,,,,,,,,,,,,,,,182.7912598
2020.04.06 19:03:04.000,,,,,,,,,,,,656.8040771,,,,,,,
2020.04.06 19:03:11.087,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 19:03:18.084,,,,,,,,,,,,,,,,,,,182.6122284
2020.04.06 19:03:57.090,,,,,,183.9052429,,,,,,,,,,,,,
2020.04.06 19:04:58.003,,,,,,,,,,,,,,,,,,,182.4133148
2020.04.06 19:05:08.002,,,,,,,,,,,,,,183.2089996,,,,,
2020.04.06 19:05:37.081,,,,,,,,,,,,,650.8369141,,,,,,
2020.04.06 19:06:28.027,,,,,183.5670624,,,,,,,,,,,,,,
2020.04.06 19:06:46.001,,,,,,,,,,,,,,,,,,,182.2243347
2020.04.06 19:07:11.007,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 19:07:32.093,,,,,,,183.7759399,,,,,,,,,,,,
2020.04.06 19:08:10.007,,,,,,183.8157196,,,,,,,,,,,,,
2020.04.06 19:08:30.003,,,,,,,,,,,,,,,,,,,182.0254059
2020.04.06 19:10:18.008,,,,,,,,,,,,,,,,,,,181.8165436
2020.04.06 19:10:51.001,,,,,183.5073853,,,,,,,,,,,,,,
2020.04.06 19:11:10.006,,,,,,,,,,,,,,183.1194916,,,,,
2020.04.06 19:11:36.002,,,,,,,183.6764832,,,,,,,,,,,,
2020.04.06 19:12:10.004,,,,,,,,,,,,,,,,,,,181.6275635
2020.04.06 19:13:50.017,,,,,,,,,,,,,,,,,,,181.4286346
2020.04.06 19:14:11.015,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 19:14:41.013,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 19:15:11.018,,,,,,183.7560425,,,,,,,,,,,,,
2020.04.06 19:15:35.012,,,,,,,,,,,,,,,,,,,181.2297058
2020.04.06 19:15:47.024,,,,,183.4576569,,,,,,,,,,,,,,
2020.04.06 19:17:21.019,,,,,,,,,,,,,,,,,,,181.040741
2020.04.06 19:18:00.020,,,,,,,,,,,,,,183.0598145,,,,,
2020.04.06 19:18:11.014,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 19:19:02.023,,,,,,,,,,,,,,,,,,,180.8418121
2020.04.06 19:19:59.030,,,,,183.4079285,,,,,,,,,,,,,,
2020.04.06 19:20:06.022,,,,,,183.6764832,183.616806,,,,,,,,,,,,
2020.04.06 19:20:45.027,,,,,,,,,,,,,,,,,,,180.6031036
2020.04.06 19:21:17.020,,,,,,,,,,,,,650.6912842,,,,,,
2020.04.06 19:22:46.016,,,,,,,,,,,,,,,,,,,180.3942261
2020.04.06 19:24:31.008,,,,,,,183.5670624,,,,,,,,,,,,
2020.04.06 19:24:32.019,,,,,,,,,,,,,,,,,,,180.1953125
2020.04.06 19:24:37.016,,,,,183.3582001,,,,,,,,,,,,,,
2020.04.06 19:25:24.030,,,,,,,,,,,,,,183.0100861,,,,,
2020.04.06 19:26:16.028,,,,,,,,,,,,,,,,,,,179.9864349
2020.04.06 19:27:32.027,,,,,,183.616806,,,,,,,,,,,,,
2020.04.06 19:28:04.035,,,,,,,,,,,,,,,,,,,179.7576752
2020.04.06 19:28:59.036,,,,,,,,,673.0317383,,,,,,,,,,
2020.04.06 19:29:03.034,,,,,183.2786255,,,,,,,,,,,,,,
2020.04.06 19:29:05.037,,,,,,,,,,,,,,182.9404602,,,,,
2020.04.06 19:29:24.030,,,,,,,183.4775543,,,,,,,,,,,,
2020.04.06 19:29:59.040,,,,,,,,,,,,,,,,,,,179.5487976
2020.04.06 19:31:46.030,,,,,,,,,,,,,,,,,,,179.349884
2020.04.06 19:32:42.024,,,,,,183.5670624,,,,,,,,,,,,,
2020.04.06 19:33:10.029,,,,,,,,,,,,,650.4730225,,,,,,
2020.04.06 19:33:28.037,,,,,,,,,,,,,,,,,,,179.1509552
2020.04.06 19:34:12.044,,,,,,,,,,661.8979492,,,,,,,,,
2020.04.06 19:34:53.044,,,,,,,,,,,,,,182.910614,,,,,
2020.04.06 19:35:11.037,13.39999962,,,,,,,,,,,,,,,,,,178.9520264
2020.04.06 19:36:11.037,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 19:36:21.031,,,,,183.2288971,,,,,,,,,,,,,,
2020.04.06 19:36:53.044,,,,,,,,,,,,,,,,,,,178.7531128
2020.04.06 19:37:14.054,,,,,,183.5073853,,,,,,,,,,,,,
2020.04.06 19:38:11.031,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 19:38:36.046,,,,,,,,,,,,,,,,,,,178.554184
2020.04.06 19:38:52.048,,,,,,,,,,,,656.6584473,,,,,,,
2020.04.06 19:38:57.057,,,,,,,183.4079285,,,,,,,,,,,,
2020.04.06 19:39:41.058,13.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 19:40:20.040,,,,,,,,,,,,,,,,,,,178.3552551
2020.04.06 19:41:00.049,,,,,183.1791687,,,,,,,,,,,,,,
2020.04.06 19:42:01.056,,,,,,,,,,,,,,,,,,,178.1563416
2020.04.06 19:42:25.057,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 19:43:19.065,,,,,,183.4377747,,,,,,,,,,,,,
2020.04.06 19:43:47.066,,,,,,,,,,,,,,,,,,,177.9574127
2020.04.06 19:45:32.052,,,,,,,,,,,,,,,,,,,177.7485352
2020.04.06 19:45:43.049,,,,,,,183.3582001,,,,,,,,,,,,
2020.04.06 19:45:58.054,,,,,183.1294403,,,,,,,,,,,,,,
2020.04.06 19:47:26.041,,,,,,,,,,,,,,182.781311,,,,,
2020.04.06 19:47:36.049,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 19:47:40.050,,,,,,,,,,,,,,,,,,,177.6590271
2020.04.06 19:48:41.057,13.80000019,,,,,,,,,,,,,,,,,,
2020.04.06 19:49:24.056,,,,,,,,,,661.9707031,,,,,,,,,
2020.04.06 19:50:03.035,,,,,,183.3780975,,,,,,,,,,,,,
2020.04.06 19:50:13.036,,,,,,,,,,,,,650.3275146,,,,,,
2020.04.06 19:50:22.047,,,,,,,183.2686768,,,,,,,,,,,,
2020.04.06 19:50:41.052,13.89999962,,,,,,,,,,,,,,,,,,
2020.04.06 19:51:08.028,,,,,183.0598145,,,,,,,,,,,,,,
2020.04.06 19:52:41.051,13.80000019,,,,,,,,,,,,,,,,,,
2020.04.06 19:53:34.051,,,,,,,,,,,,,,,,,,,177.6092987
2020.04.06 19:54:41.063,13.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 19:55:05.047,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 19:55:19.042,,,,,,183.3184204,,,,,,,,,,,,,
2020.04.06 19:55:49.059,,,,,,,,,,,,,,182.7315826,,,,,
2020.04.06 19:56:11.051,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 19:56:49.047,,,,,,,,,672.8862305,,,,,,,,,,
2020.04.06 19:57:22.065,,,,,182.9901886,,,,,,,,,,,,,,
2020.04.06 19:57:58.060,,,,,,,,,,,,,,,,,,,177.5396729
2020.04.06 19:59:05.054,,,,,,,,,,,,,,182.6619568,,,,,
2020.04.06 19:59:34.066,,,,,,,183.2089996,,,,,,,,,,,,
2020.04.06 20:01:11.067,,,,,,183.2686768,,,,,,,,,,,,,
2020.04.06 20:01:23.061,,,,,,,,,,661.8979492,,,,,,,,,
2020.04.06 20:01:52.050,,,,,,,,,,,,,,182.5625,,,,,
2020.04.06 20:02:11.065,13.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:02:46.061,,,,,,,,,,,,,,,,,,,177.4600983
2020.04.06 20:03:11.059,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:03:41.055,13.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:03:44.060,,,,,182.9404602,,,,,,,,,,,,,,
2020.04.06 20:04:04.064,,,,,,,,,,,,,650.1091309,,,,,,
2020.04.06 20:04:18.070,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 20:04:36.066,,,,,,,183.0896454,,,,,,,,,,,,
2020.04.06 20:06:11.073,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:06:19.068,,,,,,183.1891174,,,,,,,,,,,,,
2020.04.06 20:07:58.080,,,,,,,183.1194916,,,,,,,,,,,,
2020.04.06 20:08:57.080,,,,,182.8907318,,,,,,,,,,,,,,
2020.04.06 20:09:11.075,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 20:09:15.085,,,,,,,,,672.8134766,,,,,,,,,,
2020.04.06 20:10:20.087,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 20:11:03.090,,,,,,,,,,,,,,,,,,,177.4103699
2020.04.06 20:11:11.000,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 20:13:47.086,,,,,,,183.0697632,,,,,,,,,,,,
2020.04.06 20:14:03.068,,,,,,,,,,,,,,182.4829254,,,,,
2020.04.06 20:14:05.087,,,,,,,,,672.6678467,,,,,,,,,,
2020.04.06 20:14:08.083,,,,,182.8310547,,,,,,,,,,,,,,
2020.04.06 20:14:11.078,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 20:14:33.004,,,,,,183.1194916,,,,,,,,,,,,,
2020.04.06 20:16:21.091,,,,,,,,,,,,,,,,,,,177.3506927
2020.04.06 20:16:41.005,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:17:24.094,,,,,,,,,,,,,,182.3735199,,,,,
2020.04.06 20:18:11.093,13.10000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:18:25.009,,,,,,,,,,,,,649.963623,,,,,,
2020.04.06 20:18:37.092,,,,,,,183.0100861,,,,,,,,,,,,
2020.04.06 20:20:26.097,,,,,182.7713776,,,,,,,,,,,,,,
2020.04.06 20:20:46.092,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 20:21:08.000,,,,,,183.0598145,,,,,,,,,,,,,
2020.04.06 20:21:21.096,,,,,,,,,,,,,,,,,,,177.251236
2020.04.06 20:21:41.091,13,,,,,,,,,,,,,,,,,,
2020.04.06 20:21:54.003,,,,,,,,,,,,,,182.2939606,,,,,
2020.04.06 20:23:11.005,13.10000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:24:39.092,,,,,,,182.9702911,,,,,,,,,,,,
2020.04.06 20:26:57.017,,,,,182.7216339,,,,,,,,,,,,,,
2020.04.06 20:27:15.016,,,,,,182.9802399,,,,661.9707031,,,,,,,,,
2020.04.06 20:28:04.016,,,,,,,,,672.5950928,,,,,,,,,,
2020.04.06 20:28:49.011,,,,,,,182.8907318,,,,,,,,,,,,
2020.04.06 20:31:25.004,,,,,182.6719055,,,,,,,,,,,,,,
2020.04.06 20:33:04.012,,,,,,,,,,,,,649.7453613,,,,,,177.1915588
2020.04.06 20:33:11.029,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:35:41.017,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 20:35:49.023,,,,,,182.9205627,,,,,,,,,,,,,
2020.04.06 20:37:04.027,,,,,182.5823975,,,,,,,,,,,,,,
2020.04.06 20:37:26.022,,,,,,,182.8310547,,,,,,,,,,,,
2020.04.06 20:37:49.023,,,,,,,,,672.5223389,,,,,,,,,,
2020.04.06 20:38:11.014,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 20:38:42.029,,,,,,,,,,,,,,,,,,,177.121933
2020.04.06 20:39:11.042,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 20:39:25.031,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 20:39:53.029,,,,,,,,,,661.8979492,,,,,,,,,
2020.04.06 20:40:19.020,,,,,,,,,,,,,,182.2342834,,,,,
2020.04.06 20:42:17.031,,,,,,182.8708344,,,,,,,,,,,,,
2020.04.06 20:43:02.048,,,,,,,182.7713776,,,,,,,,,,,,
2020.04.06 20:45:10.038,,,,,,,,,,,,,,,,,,,177.0722046
2020.04.06 20:45:26.021,,,,,,,,,672.449585,,,,,,,,,,
2020.04.06 20:45:41.046,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 20:46:15.046,,,,,,,,,,,,,649.5997314,,,,,,
2020.04.06 20:46:25.041,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 20:47:06.025,,,,,,,,,,,,,,182.1746063,,,,,
2020.04.06 20:47:11.046,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 20:48:07.031,,,,,,182.821106,,,,,,,,,,,,,
2020.04.06 20:48:11.030,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:48:25.044,,,,,182.5326691,,,,,,,,,,,,,,
2020.04.06 20:49:45.024,,,,,,,182.7216339,,672.3040771,,,,,,,,,,
2020.04.06 20:50:11.030,13.10000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:50:35.025,,,,,,,,,,,,,,,,,,,177.0125275
2020.04.06 20:51:03.021,,,,,,,,,,,,,,182.0950317,,,,,
2020.04.06 20:52:11.020,13,,,,,,,,,,,,,,,,,,
2020.04.06 20:52:42.030,,,,,182.4729919,,,,,,,,,,,,,,
2020.04.06 20:53:11.035,12.89999962,,,,,,,,,,,,,,,,,,
2020.04.06 20:53:40.010,,,,,,182.7415314,,,,,,,,,,,,,
2020.04.06 20:54:40.012,,,,,,,182.6619568,,,,,,,,,,,,
2020.04.06 20:54:41.012,12.80000019,,,,,,,,,,,,,,,,,,
2020.04.06 20:55:41.038,12.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 20:56:13.018,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 20:56:30.029,,,,,,,,,,,,,,,,,,,176.9528503
2020.04.06 20:56:41.030,12.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 20:56:56.042,,,,,,,,,,,,,,182.0254059,,,,,
2020.04.06 20:57:41.030,12.5,,,,,,,,,,,,,,,,,,
2020.04.06 20:58:39.051,,,,,182.3834686,,,,,,,,,,,,,,
2020.04.06 21:00:06.040,,,,,,,,,,,,,649.3814697,,,,,,
2020.04.06 21:00:20.041,,,,,,,,,672.1584473,,,,,,,,,,
2020.04.06 21:00:56.052,,,,,,,182.6122284,,,,,,,,,,,,
2020.04.06 21:01:37.023,,,,,,182.6818542,,,,,,,,,,,,,
2020.04.06 21:02:30.045,,,,,,,,,,,,,,,,,,,176.8732758
2020.04.06 21:02:37.013,,,,,,,,,,,,,,181.9160004,,,,,
2020.04.06 21:02:40.046,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 21:05:24.050,,,,,,,182.5426025,,,,,,,,,,,,
2020.04.06 21:06:41.045,12.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 21:07:03.042,,,,,,182.6321259,,,,,,,,,,,,,
2020.04.06 21:08:08.046,,,,,182.3237915,,,,,,,,,,,,,,
2020.04.06 21:09:33.042,,,,,,,,,,,,,,,,,,,176.8135986
2020.04.06 21:10:04.046,,,,,,,,,,,,,,181.8463745,,,,,
2020.04.06 21:11:37.039,,,,,,182.5823975,,,,,,,,,,,,,
2020.04.06 21:11:46.058,,,,,,,182.4928741,,,,,,,,,,,,
2020.04.06 21:12:44.065,,,,,182.2442169,,,,,,,,,,,,,,
2020.04.06 21:13:41.052,12.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 21:14:06.049,,,,,,,,,672.0856934,,656.6584473,,,,,,,,
2020.04.06 21:14:23.045,,,,,,,,,,,,,649.2359619,,,,,,
2020.04.06 21:15:46.031,,,,,,,,,,,,,,,,,,,176.7439728
2020.04.06 21:16:02.065,,,,,,182.5227203,,,,,,,,,,,,,
2020.04.06 21:16:06.050,,,,,,,182.4431458,,,,,,,,,,,,
2020.04.06 21:16:08.053,,,,,,,,,,,,,,181.8762207,,,,,
2020.04.06 21:17:41.072,12.80000019,,,,,,,,,,,,,,,,,,
2020.04.06 21:18:41.067,,,,,,,,,671.8674316,,,,,,,,,,
2020.04.06 21:21:00.072,,,,,,,182.3934174,,,,,,,,,,,,
2020.04.06 21:21:38.030,,,,,182.1746063,,,,,,,,,,,,,,
2020.04.06 21:22:00.074,,,,,,182.4729919,,,,,,,,,,,,,
2020.04.06 21:23:08.073,,,,,,,,,,,,,,,,,,,176.6942444
2020.04.06 21:23:41.064,12.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 21:24:12.066,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 21:24:33.068,,,,,,,,,,,,,,181.7667999,,,,,
2020.04.06 21:26:27.069,,,,,,,182.3337402,,,,,,,,,,,,
2020.04.06 21:26:42.086,,,,,182.1149292,,,,,,,,,,,,,,
2020.04.06 21:27:28.082,,,,,,182.4232483,,,,,,,,,,,,,
2020.04.06 21:27:41.077,12.80000019,,,,,,,,,,,,,,,,,,176.6246185
2020.04.06 21:27:53.080,,,,,,,,,,,,,649.0175781,,,,,,
2020.04.06 21:28:33.083,,,,,,,,,,,,,,181.7170715,,,,,
2020.04.06 21:29:53.080,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 21:30:11.069,12.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 21:31:43.091,,,,,,182.3735199,,,,,,,,,,,,,
2020.04.06 21:32:18.085,,,,,,,182.2740631,,,,,,,,,,,,
2020.04.06 21:33:18.091,,,,,182.0651855,,,,,,,,,,,,,,
2020.04.06 21:33:56.023,,,,,,,,,,,,,,,,,,,176.5748901
2020.04.06 21:34:07.088,,,,,,,,,,,,,,181.6474457,,,,,
2020.04.06 21:34:45.093,,,,,,,,,,,,656.5856934,,,,,,,
2020.04.06 21:37:05.091,,,,,,,,,671.7219238,,,,,,,,,,
2020.04.06 21:37:11.095,12.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 21:37:30.097,,,,,,182.3138428,,,,,,,,,,,,,
2020.04.06 21:38:10.083,,,,,182.0154572,,,,,,,,,,,,,,
2020.04.06 21:38:19.001,,,,,,,182.214386,,,,,,,,,,,,
2020.04.06 21:38:31.001,,,,,,,,,,,,,,,,,,,176.5052643
2020.04.06 21:39:10.084,12.5,,,,,,,,,,,,,,,,,,
2020.04.06 21:39:48.088,,,,,,,,,,,656.8040771,,,,,,,,
2020.04.06 21:40:12.013,,,,,,,,,,,,,,181.6176147,,,,,
2020.04.06 21:41:10.005,12.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 21:41:31.003,,,,,,,,,,,,,648.8720703,,,,,,
2020.04.06 21:42:18.006,,,,,,182.2442169,,,,,,,,,,,,,
2020.04.06 21:42:40.045,12.5,,,,,,,,,,,,,,,,,,
2020.04.06 21:43:06.094,,,,,181.9657288,,,,,,,,,,,,,,
2020.04.06 21:43:10.008,12.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 21:43:26.001,,,,,,,182.1447601,,,,,,,,,,,,
2020.04.06 21:45:37.013,,,,,,,,,,,,,,181.5678864,,,,,
2020.04.06 21:45:39.013,,,,,,,,,,,656.6584473,,,,,,,,
2020.04.06 21:45:57.018,,,,,,,,,,,,,,,,,,,176.4455872
2020.04.06 21:46:57.012,,,,,,,,,671.5762939,,,,,,,,,,
2020.04.06 21:47:33.017,,,,,181.9160004,,,,,,,,,,,,,,
2020.04.06 21:49:08.019,,,,,,182.1845398,,,,,,,,,,,,,
2020.04.06 21:49:40.013,12.5,,,,,,,,,,,,,,,,,,
2020.04.06 21:49:42.010,,,,,,,,,,,,,,181.518158,,,,,
2020.04.06 21:50:30.004,,,,,,,182.085083,,,,,,,,,,,,
2020.04.06 21:51:11.003,,,,,,,,,,,,,,,,,,,176.3759613
2020.04.06 21:51:40.000,12.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 21:52:21.004,,,,,181.866272,,,,,,,,,,,,,,
2020.04.06 21:53:10.013,12.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 21:54:10.096,,,,,,,,,,,,,648.7993164,,,,,,
2020.04.06 21:54:33.010,,,,,,182.1348114,,,,,,,,,,,,,
2020.04.06 21:54:40.036,12.80000019,,,,,,,,,,,,,,,,,,
2020.04.06 21:55:35.022,,,,,,,182.0154572,,,,,,,,,,,,
2020.04.06 21:55:40.014,12.89999962,,,,,,,,,,,,,,,,,,
2020.04.06 21:56:52.026,,,,,181.8165436,,,,,,,,,,,,,,
2020.04.06 21:57:05.020,,,,,,,,,671.50354,,,,,,,,,,
2020.04.06 21:57:39.030,,,,,,,,,,,,,,,,,,,176.3162842
2020.04.06 21:58:56.028,,,,,,,,,,,,,,181.4385834,,,,,
2020.04.06 21:59:01.029,,,,,,,,,,,,,648.6538086,,,,,,
2020.04.06 21:59:55.030,,,,,,182.085083,,,,,,,,,,,,,
2020.04.06 22:01:51.025,,,,,181.7667999,,,,,,,,,,,,,,
2020.04.06 22:02:14.027,,,,,,,,,,,,,,181.3988037,,,,,
2020.04.06 22:02:28.029,,,,,,,181.9458313,,,,,,,,,,,,
2020.04.06 22:03:02.020,,,,,,,,,,,,,,,,,,,176.2466583
2020.04.06 22:03:40.025,13,,,,,,,,,,,,,,,,,,
2020.04.06 22:04:00.027,,,,,,182.0254059,,,,,,,,,,,,,
2020.04.06 22:04:09.039,,,,,,,,,671.3580322,,,,,,,,,,
2020.04.06 22:06:48.025,,,,,181.6971893,,,,,,,,,,,,,,
2020.04.06 22:06:56.032,,,,,,,,,,,,,,181.3192291,,,,,
2020.04.06 22:07:16.022,,,,,,,,,,,,,648.5810547,,,,,,
2020.04.06 22:09:42.041,,,,,,,181.8861542,,,,,,,,,,,,
2020.04.06 22:09:44.012,,,,,,,,,,,,,,,,,,,176.1969299
2020.04.06 22:10:10.028,13.10000038,,,,,,,,,,,,,,,,,,
2020.04.06 22:10:16.033,,,,,,181.9657288,,,,,,,,,,,,,
2020.04.06 22:11:40.045,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 22:12:12.037,,,,,,,,,,,,,,181.388855,,,,,
2020.04.06 22:12:59.037,,,,,181.6474457,,,,,,,,,,,,,,
2020.04.06 22:13:10.024,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 22:13:46.041,,,,,,,,,671.2125244,,,,,,,,,,
2020.04.06 22:14:06.036,,,,,,,,,,,,,648.4354248,,,,,,
2020.04.06 22:14:32.046,,,,,,,181.7866974,,,,,,,,,,,,
2020.04.06 22:15:10.045,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 22:15:30.043,,,,,,181.8861542,,,,,,,,,,,,,
2020.04.06 22:15:41.044,,,,,,,,,,,,,,,,,,,176.1571503
2020.04.06 22:17:41.051,,,,,,,,,,,,,,,,,,100.0479202,
2020.04.06 22:18:07.053,,,,,181.5977173,,,,,,,,,,,,,,
2020.04.06 22:19:12.049,,,,,,,181.7966461,,,,,,,,,,,,
2020.04.06 22:20:10.044,13.30000019,,,,,,,,,,,,,181.3490601,,,,,
2020.04.06 22:21:13.034,,,,,,,,,,,,,,,,,,,176.1074219
2020.04.06 22:22:40.060,13.39999962,,,,,,,,,,,,,,,,,,
2020.04.06 22:23:08.055,,,,,181.5479889,,,,,,,,,,,,,,
2020.04.06 22:23:40.043,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 22:23:45.059,,,,,,,,,671.0668945,,,,,,,,,,
2020.04.06 22:24:10.055,,,,,,,,,,,,,,181.2695007,,,,,
2020.04.06 22:24:57.060,,,,,,,,,,,,,648.2171631,,,,,,
2020.04.06 22:25:00.049,,,,,,,181.7469177,,,,,,,,,,,,
2020.04.06 22:25:10.065,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 22:25:13.059,,,,,,181.8264771,,,,,,,,,,,,,
2020.04.06 22:25:43.061,,,,,,,,,,,,,,,,,,,176.0278473
2020.04.06 22:27:10.055,13.69999981,,,,,,,,,,,,,,,,,,
2020.04.06 22:28:30.059,,,,,,,,,,,,656.5129395,,,,,,,
2020.04.06 22:29:04.066,,,,,181.478363,,,,,,,,,,,,,,
2020.04.06 22:29:25.051,,,,,,,,,,,,,,181.1700287,,,,,
2020.04.06 22:30:25.066,,,,,,,181.6872406,,,,,,,,,,,,
2020.04.06 22:30:31.054,,,,,,181.7866974,,,,,,,,,,,,,
2020.04.06 22:30:40.064,13.60000038,,,,,,,,,,,,,,,,,,
2020.04.06 22:32:34.075,,,,,,,,,,,,,,181.0904694,,,,,
2020.04.06 22:33:01.068,,,,,,,,,,,,,,,,,,,175.9681702
2020.04.06 22:33:40.051,13.5,,,,,,,,,,,,,,,,,,
2020.04.06 22:35:10.067,13.39999962,,,,,181.7170715,,,,,,,,,,,,,
2020.04.06 22:35:56.062,,,,,181.4286346,,,,,,,,,,,,,,
2020.04.06 22:36:09.074,,,,,,,181.6375122,,,,,,,,,,,,
2020.04.06 22:36:40.060,13.30000019,,,,,,,,,,,,,,,,,,
2020.04.06 22:36:41.083,,,,,,,,,,,,,,181.040741,,,,,
2020.04.06 22:38:21.071,,,,,,,,,670.9941406,,,,,,,,,,
2020.04.06 22:38:24.085,,,,,,,,,,,,,,,,,,,175.9184418
2020.04.06 22:39:10.072,13.19999981,,,,,,,,,,,,,,,,,,
2020.04.06 22:40:07.082,,,,,,,,,,,,,,180.9412689,,,,,
2020.04.06 22:40:10.065,13.10000038,,,,,,,,,,,,,,,,,,
2020.04.06 22:41:10.087,13,,,,,,,,,,,,,,,,,,
2020.04.06 22:41:29.077,,,,,,,181.5877686,,,,,,,,,,,,
2020.04.06 22:41:55.076,,,,,181.3689575,,,,,,,,,,,,,,
2020.04.06 22:42:15.089,,,,,,181.6673431,,,,,,,,,,,,,
2020.04.06 22:42:40.093,12.89999962,,,,,,,,,,,,,,,,,,
2020.04.06 22:43:02.086,,,,,,,,,,,,,,,,,,,175.8488159
2020.04.06 22:43:19.095,,,,,,,,,670.8486328,,,,,,,,,,
2020.04.06 22:45:43.096,,,,,,,,,,,,,,180.8915405,,,,,
2020.04.06 22:46:52.093,,,,,,,181.5380402,,,,,,,,,,,,
2020.04.06 22:47:25.081,,,,,,,,,,,,,647.9260254,,,,,,
2020.04.06 22:47:37.087,,,,,181.3192291,,,,,,,,,,,,,,
2020.04.06 22:47:59.099,,,,,,181.5977173,,,,,,,,,,,,,
2020.04.06 22:49:35.064,,,,,,,,,,,,,,,,,,,175.8090363
