Time,190-AT1001-AirTemp_(C),990-PC-1206A-H1,990-PC-1206B-H2,990-PC-1207-H1,990-PT-1254A_(barg),990-PT-1254B_(barg),990-PT-1254C_(barg),990-PSHL-1250,990-LT-1281_(mm),990-LT-1282_(mm),990-LT-1283_(mm),990-PT-1259_(barg),190-ZSL-1203,190-ZSH-1203,190-ZSI-1203,190-ZT-1203_(%),990-PT-1279_(barg),190-ZSL-1204,190-ZSH-1204,190-ZSI-1204,190-ZT-1204_(%)
2020.04.29 08:17:09.009,,,,,175.0183563,,,,,,,,,,,,,,,,
2020.04.29 08:17:30.072,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:17:52.013,,,,,,,,,,,,,,,,,183.5083618,,,,
2020.04.29 08:18:30.022,,,,,,,,,,,,180.5660706,,,,,,,,,
2020.04.29 08:18:30.157,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:18:59.027,,,,,,175.0483093,,,,,,,,,,,,,,,
2020.04.29 08:19:00.078,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:19:16.013,,,,,,,174.9285278,,,,,,,,,,,,,,
2020.04.29 08:19:34.019,,,,,,,,,,,,,,,,,183.7030182,,,,
2020.04.29 08:20:00.164,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:20:19.030,,,,,,,,,,,,180.7682037,,,,,,,,,
2020.04.29 08:20:23.030,,,,,175.1231842,,,,,,,,,,,,,,,,
2020.04.29 08:20:37.040,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 08:21:00.084,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:21:44.025,,,,,,,,,,,,,,,,,183.8452759,,,,
2020.04.29 08:22:00.090,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:22:32.034,,,,,,,,,,,,180.9403992,,,,,,,,,
2020.04.29 08:22:38.029,,,,,,175.130661,,,,,,,,,,,,,,,
2020.04.29 08:23:30.089,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:23:38.043,,,,,,,175.0183563,,,,,,,,,,,,,,
2020.04.29 08:24:32.042,,,,,175.1980438,,,,,,,,,,,,,,,,
2020.04.29 08:24:43.026,,,,,,,,,,,,,,,,,183.9500885,,,,
2020.04.29 08:25:07.039,,,,,,,,,,,,181.1051178,,,,,,,,,
2020.04.29 08:26:18.079,,,,,,175.2130127,,,,,,,,,,,,,,,
2020.04.29 08:27:30.028,,,,,,,,,,,,,,,,,184.0773621,,,,
2020.04.29 08:27:33.028,,,,,,,,,,,,181.2623291,,,,,,,,,
2020.04.29 08:27:46.039,,,,,,,175.0932312,,,,,,,,,,,,,,
2020.04.29 08:28:05.041,,,,,175.2803955,,,,,754.6796875,,,,,,,,,,,
2020.04.29 08:28:30.006,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:29:47.044,,,,,,,,,,,,181.4270477,,,,,,,,,
2020.04.29 08:30:00.098,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:30:19.041,,,,,,175.2878876,,,,,,,,,,,,,,,
2020.04.29 08:30:22.033,,,,,,,,,,,,,,,,,184.2121277,,,,
2020.04.29 08:31:36.054,,,,,,,175.1680908,,,,,,,,,,,,,,
2020.04.29 08:31:49.043,,,,,,,,,,,,181.5917511,,,,,,,,,
2020.04.29 08:32:04.038,,,,,175.3627472,,,,,,,,,,,,,,,,
2020.04.29 08:33:28.048,,,,,,,,,,,,,,,,,184.3319092,,,,
2020.04.29 08:34:03.042,,,,,,175.3777313,,,,,,,,,,,,,,,
2020.04.29 08:34:10.038,,,,,,,,,,,,181.7414856,,,,,,,,,
2020.04.29 08:35:11.052,,,,,,,175.2354736,,,,,,,,,,,,,,
2020.04.29 08:35:30.002,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:36:08.061,,,,,175.4525909,,,,,,,,,,,,,,,,
2020.04.29 08:36:46.044,,,,,,,,,,,,181.8912201,,,,,,,,,
2020.04.29 08:37:00.120,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:37:48.058,,,,,,,,,,,,,,,,,184.4442139,,,,
2020.04.29 08:38:40.047,,,,,,175.460083,,,,,,,,,,,,,,,
2020.04.29 08:38:42.060,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 08:38:44.050,,,,,,,175.3103485,,,,,,,,,,,,,,
2020.04.29 08:38:59.051,,,,,,,,,,,,182.0783844,,,,,,,,,
2020.04.29 08:39:30.007,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:39:30.053,,,,,,,,,,,742.7453613,,,,,,,,,,
2020.04.29 08:40:38.063,,,,,,,,,,,,,,,,,184.5864563,,,,
2020.04.29 08:40:54.051,,,,,175.5349426,,,,,,,,,,,,,,,,
2020.04.29 08:41:16.049,,,,,,,,,,,,182.2505951,,,,,,,,,
2020.04.29 08:41:30.007,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:42:23.049,,,,,,,175.3927002,,,,,,,,,,,,,,
2020.04.29 08:42:42.061,,,,,,175.5424347,,,,,,,,,,,,,,,
2020.04.29 08:43:32.068,,,,,,,,,,,,182.4003296,,,,,,,,,
2020.04.29 08:43:38.071,,,,,,,,,,,,,,,,,184.698761,,,,
2020.04.29 08:44:18.071,,,,,,,,,,,742.4543457,,,,,,,,,,
2020.04.29 08:44:54.068,,,,,175.6098175,,,,,,,,,,,,,,,,
2020.04.29 08:45:00.016,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:45:25.066,,,,,,,,,,,,182.572525,,,,,,,,,
2020.04.29 08:46:05.053,,,,,,,,,,,,,,,,,184.8634796,,,,
2020.04.29 08:46:43.053,,,,,,175.6247864,175.4750519,,,,,,,,,,,,,,
2020.04.29 08:47:10.056,,,,,,,,,,,,182.7671814,,,,,,,,,
2020.04.29 08:47:20.045,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 08:48:00.015,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:48:14.048,,,,,,,,,,,742.7453613,,,,,,,,,,
2020.04.29 08:48:18.047,,,,,,,,,,,,,,,,,185.0206909,,,,
2020.04.29 08:48:30.045,,,,,175.6996613,,,,,,,,,,,,,,,,
2020.04.29 08:48:54.052,,,,,,,,,,,,182.9768066,,,,,,,,,
2020.04.29 08:49:30.010,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:50:04.047,,,,,,,,,,,,,,,,,185.2228394,,,,
2020.04.29 08:50:28.006,,,,,,,175.5648956,,,,,,,,,,,,,,
2020.04.29 08:50:29.060,,,,,,175.6921692,,,,,,,,,,,,,,,
2020.04.29 08:50:30.016,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:50:38.059,,,,,,,,,,,,183.2014008,,,,,,,,,
2020.04.29 08:52:00.022,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:52:02.049,,,,,,,,,,,,,,,,,185.4100037,,,,
2020.04.29 08:52:19.032,,,,,175.789505,,,,,,,,,,,,,,,,
2020.04.29 08:52:24.056,,,,,,,,,,,,183.4110413,,,,,,,,,
2020.04.29 08:53:27.058,,,,,,175.789505,,,,,,,,,,,,,,,
2020.04.29 08:53:35.059,,,,,,,,,,,742.5270996,,,,,,,,,,
2020.04.29 08:53:49.069,,,,,,,,,,,,,,,,,185.60466,,,,
2020.04.29 08:54:01.068,,,,,,,,,,,,183.6356354,,,,,,,,,
2020.04.29 08:54:04.067,,,,,,,175.6472473,,,,,,,,,,,,,,
2020.04.29 08:55:39.056,,,,,,,,,,,,,,,,,185.7918396,,,,
2020.04.29 08:55:46.079,,,,,,,,,,,,183.8452759,,,,,,,,,
2020.04.29 08:56:00.021,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:56:01.066,,,,,175.8718567,,,,,,,,,,,,,,,,
2020.04.29 08:56:19.067,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 08:57:00.035,4.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:57:18.070,,,,,,175.8793488,,,,,,,,,,,,,,,
2020.04.29 08:57:27.083,,,,,,,175.729599,,,,,,,,,,,,,,
2020.04.29 08:57:29.067,,,,,,,,,,,,184.0623932,,,,,,,,,
2020.04.29 08:57:30.080,,,,,,,,,,,,,,,,,185.986496,,,,
2020.04.29 08:59:00.040,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 08:59:05.061,,,,,,,,,,,742.7453613,,,,,,,,,,
2020.04.29 08:59:11.068,,,,,,,,,,,,184.2645264,,,,,,,,,
2020.04.29 08:59:26.067,,,,,175.9467163,,,,,,,,,,,,,,,,
2020.04.29 08:59:28.083,,,,,,,,,,,,,,,,,186.1586914,,,,
2020.04.29 08:59:30.047,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:00:56.081,,,,,,,,,,,,184.4591827,,,,,,,,,
2020.04.29 09:01:00.040,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:01:05.061,,,,,,175.9617004,,,,,,,,,,,,,,,
2020.04.29 09:01:13.071,,,,,,,175.8119659,,,,,,,,,,,,,,
2020.04.29 09:01:38.072,,,,,,,,,,,,,,,,,186.3159027,,,,
2020.04.29 09:02:44.077,,,,,176.0365601,,,,,,,,,,,,,,,,
2020.04.29 09:02:51.074,,,,,,,,,,,,184.6239014,,,,,,,,,
2020.04.29 09:03:00.042,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:03:11.088,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 09:03:30.042,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:04:32.089,,,,,,,,,,,,,,,,,186.4207153,,,,
2020.04.29 09:04:53.084,,,,,,176.0365601,,,,,,,,,,,,,,,
2020.04.29 09:05:00.054,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:05:00.087,,,,,,,175.9017944,,,,,,,,,,,,,,
2020.04.29 09:05:08.088,,,,,,,,,,,,184.7811127,,,,,,,,,
2020.04.29 09:07:00.053,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:07:07.082,,,,,176.1039429,,,,,,,,,,,,,,,,
2020.04.29 09:07:49.079,,,,,,,,,,,,184.9308472,,,,,,,,,
2020.04.29 09:08:00.047,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:08:45.092,,,,,,176.1114349,,,,,,,,,,,,,,,
2020.04.29 09:09:28.085,,,,,,,175.9841614,,,,,,,,,,,,,,
2020.04.29 09:09:29.081,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:10:00.068,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:10:48.089,,,,,176.1862946,,,,,,,,,,,,,,,,
2020.04.29 09:11:19.094,,,,,,,,,,,,185.0132141,,,,,,,,,
2020.04.29 09:12:29.074,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:12:29.093,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.29 09:13:03.003,,,,,,176.1862946,,,,,,,,,,,,,,,
2020.04.29 09:13:38.099,,,,,,,,,,,,,,,,,186.2934418,,,,
2020.04.29 09:14:00.063,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:14:15.003,,,,,,,176.0515442,,,,,,,,,,,,,,
2020.04.29 09:14:52.004,,,,,,,,,,,,185.1255035,,,,,,,,,
2020.04.29 09:15:25.005,,,,,176.2611694,,,,,,,,,,,,,,,,
2020.04.29 09:16:00.080,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:17:00.080,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:17:32.097,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 09:17:38.003,,,,,,,,,,,,185.2453003,,,,,,,,,
2020.04.29 09:17:51.013,,,,,,176.2536774,,,,,,,,,,,,,,,
2020.04.29 09:17:59.090,,,,,,,,,,,,,,,,,186.256012,,,,
2020.04.29 09:18:30.077,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:18:56.084,,,,,,,176.1264038,,,,,,,,,,,,,,
2020.04.29 09:19:56.086,,,,,,,,,,,,185.4174957,,,,,,,,,
2020.04.29 09:20:06.003,,,,,176.3510132,,,,,,,,,,,,,,,,
2020.04.29 09:21:23.019,,,,,,,,,,,,,,,,,186.3608246,,,,
2020.04.29 09:22:00.006,,,,,,176.3285522,,,,,,,,,,,,,,,
2020.04.29 09:22:30.090,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:22:40.014,,,,,,,,,,,,185.5672302,,,,,,,,,
2020.04.29 09:23:24.009,,,,,,,176.2087555,,,,,,,,,,,,,,
2020.04.29 09:25:00.009,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:25:23.007,,,,,,,,,,,,185.6945038,,,,,,,,,
2020.04.29 09:25:48.018,,,,,176.4109039,,,,,,,,,,,,,,,,
2020.04.29 09:26:09.023,,,,,,,,,,,,,,,,,186.4207153,,,,
2020.04.29 09:26:30.016,,,,,,176.3959351,,,,,,,,,,,,,,,
2020.04.29 09:26:58.025,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 09:28:08.026,,,,,,,,,,,,185.8217773,,,,,,,,,
2020.04.29 09:28:22.026,,,,,,,176.2836304,,,,,,,,,,,,,,
2020.04.29 09:29:34.026,,,,,176.4707947,,,,,,,,,,,,,,,,
2020.04.29 09:30:00.018,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:30:35.024,,,,,,,,,,,,,,,,,186.2709808,,,,
2020.04.29 09:31:00.020,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:31:23.035,,,,,,176.4633026,,,,,,,,,,,,,,,
2020.04.29 09:31:30.023,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:32:00.018,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:32:00.030,,,,,,,,,,,,,,,,,186.0239258,,,,
2020.04.29 09:32:03.025,,,,,,,,,,,,185.634613,,,,,,,,,
2020.04.29 09:32:30.016,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:33:20.028,,,,,,,,,,,,,,,,,185.7843475,,,,
2020.04.29 09:33:30.018,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:33:43.035,,,,,,,,,,,,185.4324646,,,,,,,,,
2020.04.29 09:34:30.025,3.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:34:38.030,,,,,,,,,,,,,,,,,185.5223083,,,,
2020.04.29 09:35:10.025,,,,,,,176.3210602,,,,,,,,,,,,,,
2020.04.29 09:35:30.037,,,,,,,,,,,,185.2228394,,,,,,,,,
2020.04.29 09:36:02.033,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 09:36:03.029,,,,,,,,,,,,,,,,,185.2602692,,,,
2020.04.29 09:36:10.019,,,,,176.5082245,,,,,,,,,,,,,,,,
2020.04.29 09:37:14.039,,,,,,,,,,,,185.005722,,,,,,,,,
2020.04.29 09:37:23.004,,,,,,,,,,,743.036499,,,,,,,,,,
2020.04.29 09:37:29.029,,,,,,,,,,,,,,,,,185.0206909,,,,
2020.04.29 09:38:30.031,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:39:11.032,,,,,,,,,,,,,,,,,184.8260345,,,,
2020.04.29 09:39:48.023,,,,,,,,,,,,184.8859253,,,,,,,,,
2020.04.29 09:40:30.051,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:41:13.043,,,,,,,,,,,742.8182373,,,,,,,,,,
2020.04.29 09:41:14.035,,,,,,,,,,,,,,,,,184.6688232,,,,
2020.04.29 09:41:39.036,,,,,,,,,752.2055664,,,,,,,,,,,,
2020.04.29 09:42:30.041,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:44:00.040,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:44:21.048,,,,,,,,,,,,,,,,,184.5714874,,,,
2020.04.29 09:44:30.048,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:44:56.053,,,,,,176.4857635,,,,,,,,,,,,,,,
2020.04.29 09:45:07.035,,,,,,,,,,,,,,,,99.99729156,,,,,
2020.04.29 09:45:30.042,4,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:46:30.041,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:47:07.036,,,,,,,176.3510132,,,,,,,,,,,,,,
2020.04.29 09:47:20.045,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 09:47:21.040,,,,,,,,,,,,185.0731049,,,,,,,,,
2020.04.29 09:47:39.046,,,,,176.5381775,,,,,,,,,,,,,,,,
2020.04.29 09:48:20.034,,,,,,,,,,,,,,,,,184.6763,,,,
2020.04.29 09:48:30.034,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:49:36.023,,,,,,,,,,,,185.2378082,,,,,,,,,
2020.04.29 09:50:00.041,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:51:10.034,,,,,,,,,,,,,,,,,184.7960968,,,,
2020.04.29 09:51:46.024,,,,,,,,,,,,185.4100037,,,,,,,,,
2020.04.29 09:51:53.038,,,,,,,,,,,743.036499,,,,,,,,,,
2020.04.29 09:53:30.043,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:53:47.041,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 09:53:52.043,,,,,,,,,,,,,,,,,184.9233704,,,,
2020.04.29 09:54:06.035,,,,,,,,,,,,185.5821991,,,,,,,,,
2020.04.29 09:55:30.046,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:55:50.048,,,,,,,,,752.1326904,,,,,,,,,,,,
2020.04.29 09:56:02.043,,,,,,,,,,,,185.7843475,,,,,,,,,
2020.04.29 09:56:09.050,,,,,,,,,,,,,,,,,185.0731049,,,,
2020.04.29 09:57:45.041,,,,,,,,,,,742.8182373,,,,,,,,,,
2020.04.29 09:58:30.067,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:58:54.059,,,,,,,,,,,,185.904129,,,,,,,,,
2020.04.29 09:59:00.062,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:59:30.065,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 09:59:54.055,,,,,,,,,,,,,,,,,185.1255035,,,,
2020.04.29 10:00:17.063,,,,,,176.5157166,,,,,,,,,,,,,,,
2020.04.29 10:01:30.069,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:01:35.066,,,,,,,,,,,743.036499,,,,,,,,,,
2020.04.29 10:02:08.069,,,,,,,,,,,,186.0164337,,,,,,,,,
2020.04.29 10:04:30.075,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:05:10.045,,,,,176.5756073,,,,,,,,,,,,,,,,
2020.04.29 10:06:01.058,,,,,,,176.388443,,,,,,,,,,,,,,
2020.04.29 10:06:05.062,,,,,,,,,,,,,,,,,185.0880737,,,,
2020.04.29 10:06:16.064,,,,,,,,,,,,186.1362305,,,,,,,,,
2020.04.29 10:07:02.050,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 10:08:33.075,,,,,,176.5531464,,,,,,,,,,,,,,,
2020.04.29 10:09:59.071,,,,,,,,,,,,186.2410431,,,,,,,,,
2020.04.29 10:12:30.085,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:13:26.059,,,,,,,176.4408569,,,,,,,,,,,,,,
2020.04.29 10:13:36.079,,,,,,,,,,,,186.3458557,,,,,,,,,
2020.04.29 10:13:51.075,,,,,176.6280212,,,,,,,,,,,,,,,,
2020.04.29 10:14:12.074,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 10:15:44.081,,,,,,,,,,,,,,,,,185.1329956,,,,
2020.04.29 10:15:51.076,,,,,,176.5980682,,,,,,,,,,,,,,,
2020.04.29 10:16:19.078,,,,,,,,,752.2055664,,,,,,,,,,,,
2020.04.29 10:16:51.090,,,,,,,,,,,,186.4656372,,,,,,,,,
2020.04.29 10:18:34.082,,,,,,,,,,,743.2547607,,,,,,,,,,
2020.04.29 10:19:15.093,,,,,,,,,,,,,,,,,185.2303314,,,,
2020.04.29 10:19:49.083,,,,,,,,,,,,186.6078949,,,,,,,,,
2020.04.29 10:20:00.013,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:21:30.020,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:22:05.090,,,,,,,176.4857635,,,,,,,,,,,,,,
2020.04.29 10:22:16.084,,,,,,,,,,,,,,,,,185.357605,,,,
2020.04.29 10:22:19.092,,,,,,,,,,,,186.7651062,,,,,,,,,
2020.04.29 10:22:29.091,,,,,176.687912,,,,,,,,,,,,,,,,
2020.04.29 10:22:47.091,,,,,,176.6504822,,,,,,,,,,,,,,,
2020.04.29 10:23:30.017,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:25:21.004,,,,,,,,,,,,186.884903,,,,,,,,,
2020.04.29 10:26:07.000,,,,,,,,,,,,,,,,,185.4174957,,,,
2020.04.29 10:26:24.095,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 10:27:00.021,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:27:46.000,,,,,,,176.5456696,,,,,,,,,,,,,,
2020.04.29 10:28:26.002,,,,,,,,,,,,186.9897156,,,,,,,,,
2020.04.29 10:28:30.030,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:29:03.083,,,,,176.7403259,,,,,,,,,,,,,,,,
2020.04.29 10:29:28.028,,,,,,176.7028809,,,,,,,,,,,,,,,
2020.04.29 10:30:59.005,,,,,,,,,,,,,,,,,185.4848785,,,,
2020.04.29 10:31:33.010,,,,,,,,,,,,187.1020203,,,,,,,,,
2020.04.29 10:32:00.042,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:34:00.034,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:35:19.009,,,,,,,,,,,,187.2068329,,,,,,,,,
2020.04.29 10:35:27.005,,,,,,,176.5905914,,,,,,,,,,,,,,
2020.04.29 10:36:00.047,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:36:35.017,,,,,,,,,,754.5341797,,,,,,,,,,,
2020.04.29 10:36:40.016,,,,,176.7852478,,,,,,,,,,,,,,,,
2020.04.29 10:37:08.025,,,,,,176.7328339,,,,,,,,,,,,,,,
2020.04.29 10:37:21.022,,,,,,,,,,,,,,,,,185.5372772,,,,
2020.04.29 10:38:03.020,,,,,,,,,752.1326904,,,,,,,,,,,,
2020.04.29 10:38:59.019,,,,,,,,,,,,187.3191376,,,,,,,,,
2020.04.29 10:39:00.054,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:41:02.014,,,,,,,,,,,,,,,,,185.6495819,,,,
2020.04.29 10:41:40.021,,,,,,,,,,,,187.4688721,,,,,,,,,
2020.04.29 10:42:00.015,,,,,,176.7852478,,,,,,,,,,,,,,,
2020.04.29 10:42:27.023,,,,,,,176.6504822,,,,,,,,,,,,,,
2020.04.29 10:43:00.064,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:43:07.023,,,,,176.8376465,,,,,,,,,,,,,,,,
2020.04.29 10:43:17.028,,,,,,,,,,,,,,,,,185.7993164,,,,
2020.04.29 10:43:52.027,,,,,,,,,,,,187.6335754,,,,,,,,,
2020.04.29 10:44:00.079,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:44:22.030,,,,,,,,,,754.6796875,,,,,,,,,,,
2020.04.29 10:44:30.004,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:45:00.072,4.800000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:45:21.037,,,,,,,,,,,,,,,,,185.9715118,,,,
2020.04.29 10:45:52.021,,,,,,,,,,,,187.8057709,,,,,,,,,
2020.04.29 10:46:30.047,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:47:28.020,,,,,,176.8451385,,,,,,,,,,,,,,,
2020.04.29 10:47:30.037,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:47:40.026,,,,,,,,,,,,,,,,,186.1062775,,,,
2020.04.29 10:47:57.021,,,,,,,,,,,,187.9629974,,,,,,,,,
2020.04.29 10:47:59.029,,,,,,,,,,,743.4003906,,,,,,,,,,
2020.04.29 10:48:30.065,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:49:00.018,,,,,176.8975372,,,,,,,,,,,,,,,,
2020.04.29 10:49:16.020,,,,,,,176.7103729,,,,,,,,,,,,,,
2020.04.29 10:49:30.071,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:50:30.074,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:50:36.027,,,,,,,,,,,,188.120224,,,,,,,,,
2020.04.29 10:50:46.024,,,,,,,,,,,,,,,,,186.233551,,,,
2020.04.29 10:52:00.069,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:52:39.040,,,,,,,,,,,,,,,,99.99367523,,,,,
2020.04.29 10:53:11.037,,,,,,,,,,,,188.2699585,,,,,,,,,
2020.04.29 10:53:19.033,,,,,,176.9125214,,,,,,,,,,,,,,,
2020.04.29 10:53:30.073,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:53:48.034,,,,,,,,,,,,,,,,,186.3683167,,,,
2020.04.29 10:54:30.078,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:54:50.037,,,,,176.96492,,,,,,,,,,,,,,,,
2020.04.29 10:54:55.039,,,,,,,176.7777557,,,,,,,,,,,,,,
2020.04.29 10:55:00.084,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:55:12.033,,,,,,,,,,,,188.4421539,,,,,,,,,
2020.04.29 10:56:09.041,,,,,,,,,,,,,,,,,186.5105591,,,,
2020.04.29 10:57:00.093,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 10:57:17.038,,,,,,,,,,,,188.6068573,,,,,,,,,
2020.04.29 10:57:31.060,,,,,,,,,,,743.5458984,,,,,,,,,,
2020.04.29 10:58:49.029,,,,,,,,,,,,,,,,,186.6453247,,,,
2020.04.29 10:59:23.045,,,,,,,,,,,,188.7790527,,,,,,,,,
2020.04.29 10:59:33.035,,,,,,176.9724121,,,,,,,,,,,,,,,
2020.04.29 11:00:30.095,4.699999809,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:00:59.043,,,,,177.0023651,,176.8451385,,,,,,,,,,,,,,
2020.04.29 11:01:14.038,,,,,,,,,,,,,,,,,186.7800903,,,,
2020.04.29 11:01:25.041,,,,,,,,,,,,188.9737091,,,,,,,,,
2020.04.29 11:02:00.000,4.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:03:11.049,,,,,,,,,,,,,,,,,186.9447937,,,,
2020.04.29 11:03:26.045,,,,,,,,,,,,189.1533966,,,,,,,,,
2020.04.29 11:03:30.010,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.29 11:04:24.058,,,,,177.0697327,,,,,,,,,,,,,,,,
2020.04.29 11:04:49.055,,,,,,177.0323029,,,,,,,,,,,,,,,
2020.04.29 11:05:23.054,,,,,,,,,,,,189.3405609,,,,,,,,,
2020.04.29 11:05:54.049,,,,,,,,,,,,,,,,,187.0720673,,,,
2020.04.29 11:06:17.051,,,,,,,176.8975372,,,,,,,,,,,,,,
2020.04.29 11:06:30.002,4.599999905,,,,,,,,,,,,,,,,,,,,
