Time,190-AT1001-AirTemp_(C),990-PC-1101A-H1,990-PC-1101B-H2,990-PC-1102-H1,990-PT-1104A_(barg),990-PT-1104B_(barg),990-PT-1104C_(barg),990-PSHL-1100,990-LT-1131_(mm),990-LT-1132_(mm),990-LT-1133_(mm),990-LT-1134_(mm),990-LT-1135_(mm),990-PT-1109_(barg),190-ZSL-1102,190-ZSH-1102,190-ZSI-1102,190-ZT-1102_(%),990-PT-1129_(barg),190-ZSL-1101,190-ZSH-1101,190-ZSI-1101,190-ZT-1101_(%)
2020.04.12 14:14:15.089,,,,,,,,,,,,,,,,,,,172.3455811,,,,
2020.04.12 14:15:10.004,,,,,172.5701904,,,,,,,,,,,,,,,,,,
2020.04.12 14:16:59.013,,,,,,,172.6525421,,,,,,,,,,,,,,,,
2020.04.12 14:17:11.010,,,,,,,,,,,,,726.4449463,,,,,,,,,,
2020.04.12 14:18:30.017,,,,,,,,,718.076416,,,,,,,,,,,,,,
2020.04.12 14:19:24.007,,,,,,,,,,,,,,171.2225647,,,,,,,,,
2020.04.12 14:19:37.013,2.299999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 14:20:55.021,,,,,,,,,,,,,,,,,,,172.4054718,,,,
2020.04.12 14:21:23.016,,,,,,172.4279327,,,,,,,,,,,,,,,,,
2020.04.12 14:24:34.026,,,,,,,,,,,,,,171.2974396,,,,,,,,,
2020.04.12 14:25:36.042,2.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 14:26:12.022,,,,,,,,,,,,,,,,,,,172.4653778,,,,
2020.04.12 14:27:41.033,,,,,172.6076202,,,,,,,,,,,,,,,,,,
2020.04.12 14:29:51.039,,,,,,,,,,,,,,171.3797913,,,,,,,,,
2020.04.12 14:31:00.043,,,,,,,172.6824951,,,,,,,,,,,,,,,,
2020.04.12 14:31:19.045,,,,,,,,,,725.6444092,,,,,,,,,,,,,
2020.04.12 14:31:37.035,,,,,,,,,,,,,,,,,,,172.5327454,,,,
2020.04.12 14:31:57.026,,,,,,,,,718.0036621,,,,,,,,,,,,,,
2020.04.12 14:32:58.043,,,,,,172.4578857,,,,,,,,,,,,,,,,,
2020.04.12 14:35:01.049,,,,,,,,,,,,,,171.4546509,,,,,,,,,
2020.04.12 14:35:06.054,2.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 14:37:02.058,,,,,,,,,,,,,,,,,,,172.5851593,,,,
2020.04.12 14:38:52.054,,,,,172.64505,,,,,,,,,,,,,,,,,,
2020.04.12 14:39:25.063,,,,,,,,,,,,,,171.5295258,,,,,,,,,
2020.04.12 14:39:29.068,,,,,,,172.7199249,,,,,,,,,,,,,,,,
2020.04.12 14:39:47.052,,,,,,,,,,725.5716553,,,,,,,,,,,,,
2020.04.12 14:39:53.050,,,,,,172.5102997,,,,,,,,,,,,,,,,,
2020.04.12 14:41:06.053,2.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 14:41:13.020,,,,,,,,,,,,,,,,,,,172.6525421,,,,
2020.04.12 14:43:10.066,,,,,,,,,,,,,,171.6043854,,,,,,,,,
2020.04.12 14:45:27.072,,,,,,,,,,,,,,,,,,,172.7274017,,,,
2020.04.12 14:45:43.076,,,,,172.697464,,,,,,,,,,,,,,,,,,
2020.04.12 14:46:39.079,,,,,,,,,,,,,,171.6867523,,,,,,,,,
2020.04.12 14:46:54.067,,,,,,,172.7648468,,,,,,,,,,,,,,,,
2020.04.12 14:49:11.084,,,,,,172.5477295,,,,,,,,,,,,,,,,,
2020.04.12 14:50:21.080,,,,,,,,,,,,,,,,,,,172.7947845,,,,
2020.04.12 14:50:39.087,,,,,,,,,,,,,,171.7616119,,,,,,,,,
2020.04.12 14:53:36.001,2.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 14:54:19.002,,,,,,,,,,,,,,171.8364868,,,,,,,,,
2020.04.12 14:54:29.089,,,,,,,,,718.076416,,,,,,,,,,,,,,
2020.04.12 14:55:09.088,,,,,,,,,,,,,726.3721924,,,,,,,,,,
2020.04.12 14:55:12.098,,,,,172.7348938,,,,,,,,,,,,,,,,,,
2020.04.12 14:55:24.087,,,,,,,,,,,,,,,,,,,172.8696594,,,,
2020.04.12 14:55:33.001,,,,,,,172.8097687,,,,,,,,,,,,,,,,
2020.04.12 14:56:24.004,,,,,,172.5851593,,,,,,,,,,,,,,,,,
2020.04.12 14:58:11.001,,,,,,,,,,,,,,171.9113464,,,,,,,,,
2020.04.12 15:00:47.008,,,,,,,,,,,,,,,,,,,172.944519,,,,
2020.04.12 15:00:48.005,,,,,172.7723236,,,,,,,,,,,,,,,,,,
2020.04.12 15:01:47.007,,,,,,,,,,,,,,171.9936981,,,,,,,,,
2020.04.12 15:02:11.002,,,,,,172.6225891,,,,,,,,,,,,,,,,,
2020.04.12 15:02:22.001,,,,,,,172.8696594,,,,,,,,,,,,,,,,
2020.04.12 15:05:20.004,,,,,,,,,,,,,726.4449463,,,,,,,,,,
2020.04.12 15:05:57.008,,,,,,,,,,,,,,172.0835419,,,,,,,,,
2020.04.12 15:06:19.004,,,,,,,,,,,,,,,,,,,173.004425,,,,
2020.04.12 15:06:36.007,2.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 15:07:04.001,,,,,172.8022766,,,,,,,,,,,,,,,,,,
2020.04.12 15:07:50.020,,,,,,172.667511,,,,,,,,,,,,,,,,,
2020.04.12 15:10:01.020,,,,,,,,,,,,,,172.1658936,,,,,,,,,
2020.04.12 15:10:14.015,,,,,,,,,,,,,,,,,,,173.0792847,,,,
2020.04.12 15:10:38.021,,,,,,,172.9145813,,,,,,,,,,,,,,,,
2020.04.12 15:12:00.033,,,,,172.8471985,,,,,,,,,,,,,,,,,,
2020.04.12 15:12:06.027,2.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 15:13:40.023,,,,,,172.7199249,,,,,,,,,,,,,,,,,
2020.04.12 15:13:53.039,,,,,,,,,,,,,,172.2482605,,,,,,,,,
2020.04.12 15:14:43.042,,,,,,,,,,,,,,,,,,,173.1541595,,,,
2020.04.12 15:16:51.037,,,,,,,172.9595032,,,,,,,,,,,,,,,,
2020.04.12 15:17:29.043,,,,,,,,,,,,,,172.3306122,,,,,,,,,
2020.04.12 15:17:37.041,,,,,172.9070892,,,,,,,,,,,,,,,,,,
2020.04.12 15:18:46.036,,,,,,,,,,,,,,,,,,,173.2290192,,,,
2020.04.12 15:21:06.046,3,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 15:21:10.043,,,,,,,,,,,,,,172.4204559,,,,,,,,,
2020.04.12 15:22:04.048,,,,,,172.7723236,,,,,,,,,,,,,,,,,
2020.04.12 15:22:55.047,,,,,,,,,,,,,,,,,,,173.296402,,,,
2020.04.12 15:23:04.050,,,,,,,173.004425,,,,,,,,,,,,,,,,
2020.04.12 15:24:57.057,,,,,,,,,,,,,,172.5028076,,,,,,,,,
2020.04.12 15:25:04.068,,,,,172.96698,,,,,,,,,,,,,,,,,,
2020.04.12 15:26:36.063,,,,,,,,,,,,,,,,,,,173.3787537,,,,
2020.04.12 15:28:24.068,,,,,,172.8172455,,,,,,,,,,,,,,,,,
2020.04.12 15:28:28.065,,,,,,,,,,,,,,172.5926514,,,,,,,,,
2020.04.12 15:28:45.070,,,,,,,173.0418549,,,,,,,,,,,,,,,,
2020.04.12 15:29:11.062,,,,,,,,,718.0036621,,,,,,,,,,,,,,
2020.04.12 15:31:07.064,,,,,,,,,,,,,,,,,,,173.4461365,,,,
2020.04.12 15:32:30.062,,,,,173.0193939,,,,,,,,,,,,,,,,,,
2020.04.12 15:32:33.072,,,,,,,,,,,,,,172.667511,,,,,,,,,
2020.04.12 15:33:47.071,,,,,,,173.0792847,,,,,,,,,,,,,,,,
2020.04.12 15:34:05.074,,,,,,172.8546906,,,,,,,,,,,,,,,,,
2020.04.12 15:35:18.081,,,,,,,,,,,,,,,,,,,173.5060272,,,,
2020.04.12 15:35:57.077,,,,,,,,,,,,,,172.7573547,,,,,,,,,
2020.04.12 15:39:06.088,3.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 15:39:07.081,,,,,173.0568237,,,,,,,,,,,,,,,,,,
2020.04.12 15:39:16.092,,,,,,,,,718.076416,,,,,,,,,,,,,,
2020.04.12 15:39:21.002,,,,,,,173.1466675,,,,,,,,,,,,,,,,
2020.04.12 15:39:38.087,,,,,,172.9145813,,,,,,,,,,,,,,,,,
2020.04.12 15:39:48.085,,,,,,,,,,,,,,,,,,,173.5883942,,,,
2020.04.12 15:40:09.085,,,,,,,,,,,,,,172.8172455,,,,,,,,,
2020.04.12 15:43:29.001,,,,,,,,,,,,,,172.9070892,,,,,,,,,
2020.04.12 15:44:29.092,,,,,173.1092377,,,,,,,,,,,,,,,,,,
2020.04.12 15:45:28.092,,,,,,,,,,,,,,,,,,,173.6632538,,,,
2020.04.12 15:46:51.013,,,,,,,173.1840973,,,,,,,,,,,,,,,,
2020.04.12 15:47:06.018,3.200000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 15:47:18.101,,,,,,,,,,,,,,173.004425,,,,,,,,,
2020.04.12 15:47:20.016,,,,,,172.9819641,,,,,,,,,,,,,,,,,
2020.04.12 15:49:52.023,,,,,,,,,,,,,,,,,,,173.7306366,,,,
2020.04.12 15:51:16.113,,,,,,,,,,,,,,173.0942535,,,,,,,,,
2020.04.12 15:52:18.026,,,,,173.1541595,,,,,,,,,,,,,,,,,,
2020.04.12 15:52:24.110,,,,,,,173.2440033,,,,,,,,,,,,,,,,
2020.04.12 15:53:56.025,,,,,,,,,,,,,,,,,,,173.8055115,,,,
2020.04.12 15:55:05.034,,,,,,,,,,,,,,173.1840973,,,,,,,,,
2020.04.12 15:55:31.116,,,,,,173.0193939,,,,,,,,,,,,,,,,,
2020.04.12 15:58:28.127,,,,,173.2140503,,,,,,,,,,,,,,,,,,
2020.04.12 15:58:53.129,,,,,,,,,,,,,,,,,,,173.8803711,,,,
2020.04.12 15:58:54.125,,,,,,,,,,,,,,173.2814331,,,,,,,,,
2020.04.12 15:59:06.048,3.299999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:00:02.039,,,,,,,173.303894,,,,,,,,,,,,,,,,
2020.04.12 16:01:00.048,,,,,,173.0718079,,,,,,,,,,,,,,,,,
2020.04.12 16:03:06.042,,,,,,,,,,,,,,173.3637848,,,,,,,,,
2020.04.12 16:03:34.045,,,,,,,,,,,,,,,,,,,173.9402618,,,,
2020.04.12 16:05:43.052,,,,,173.266449,,,,,,,,,,,,,,,,,,
2020.04.12 16:06:45.052,,,,,,,,,,,,,,173.4461365,,,,,,,,,
2020.04.12 16:07:00.051,,,,,,,,,,,,,,,,,,,174.0301056,,,,
2020.04.12 16:07:41.140,,,,,,173.1316986,,,,,,,,,,,,,,,,,
2020.04.12 16:08:06.142,3.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:09:04.065,,,,,,,173.326355,,,,,,,,,,,,,,,,
2020.04.12 16:10:31.151,,,,,,,,,,,,,,173.5284882,,,,,,,,,
2020.04.12 16:12:01.075,,,,,173.3188629,,,,,,,,,,,,,,,,,,
2020.04.12 16:12:12.073,,,,,,,173.4012146,,,,,,,,,,,,,,,,
2020.04.12 16:12:56.065,,,,,,,,,,,,,,,,,,,174.1049805,,,,
2020.04.12 16:14:16.075,,,,,,,,,,,,,,173.6183319,,,,,,,,,
2020.04.12 16:14:41.157,,,,,,173.1766205,,,,,,,,,,,,,,,,,
2020.04.12 16:17:36.085,,,,,,,,,,,,,,,,,,,174.1648712,,,,
2020.04.12 16:18:26.087,,,,,,,,,,,,,,173.7006836,,,,,,,,,
2020.04.12 16:18:50.079,,,,,173.3712769,,,,,,,,,,,,,,,,,,
2020.04.12 16:20:30.090,,,,,,,173.4461365,,,,,,,,,,,,,,,,
2020.04.12 16:20:54.084,,,,,,173.2215424,,,,,,,,,,,,,,,,,
2020.04.12 16:21:06.087,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:21:30.087,,,,,,,,,,,,,,,,,,,174.2397308,,,,
2020.04.12 16:22:13.091,,,,,,,,,,,,,,173.7830505,,,,,,,,,
2020.04.12 16:25:23.102,,,,,173.4161987,,,,,,,,,,,,,,,,,,
2020.04.12 16:25:48.102,,,,,,,,,,,,,,173.8654022,,,,,,,,,
2020.04.12 16:26:04.097,,,,,,,173.5060272,,,,,,,,,,,,,,,,
2020.04.12 16:26:09.098,,,,,,,,,,,,,,,,,,,174.3071136,,,,
2020.04.12 16:26:34.097,,,,,,173.2814331,,,,,,,,,,,,,,,,,
2020.04.12 16:29:39.108,,,,,,,,,,,,,,173.955246,,,,,,,,,
2020.04.12 16:30:54.103,,,,,,,,,,,,,,,,,,,174.3744965,,,,
2020.04.12 16:31:11.104,,,,,173.4760895,,,,,,,,,,,,,,,,,,
2020.04.12 16:33:01.003,,,,,,,,,,,,,726.3721924,,,,,,,,,,
2020.04.12 16:33:37.119,,,,,,173.3338318,,,,,,,,,,,,,,,,,
2020.04.12 16:33:47.001,,,,,,,,,,,,,,174.0450745,,,,,,,,,
2020.04.12 16:34:07.121,,,,,,,173.5509491,,,,,,,,,,,,,,,,
2020.04.12 16:35:25.005,,,,,,,,,,,,,,,,,,,174.4493713,,,,
2020.04.12 16:38:15.013,,,,,,,,,,,,,,174.1274414,,,,,,,,,
2020.04.12 16:38:46.008,,,,,173.5284882,,,,,,,,,,,,,,,,,,
2020.04.12 16:40:12.020,,,,,,,173.6183319,,,,,,,,,,,,,,,,
2020.04.12 16:40:15.004,,,,,,173.3787537,,,,,,,,,,,,,,,,,
2020.04.12 16:40:35.018,,,,,,,,,,,,,,,,,,,174.5167542,,,,
2020.04.12 16:42:05.020,,,,,,,,,,,,,,174.232254,,,,,,,,,
2020.04.12 16:44:23.027,,,,,,,,,,,,,726.4449463,,,,,,,,,,
2020.04.12 16:44:25.022,,,,,173.5883942,,,,,,,,,,,,,,,,,,
2020.04.12 16:45:07.022,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:45:14.030,,,,,,,,,,,,,,,,,,,174.5916138,,,,
2020.04.12 16:45:21.026,,,,,,,,,718.0036621,,,,,,,,,,,,,,
2020.04.12 16:45:50.039,,,,,,173.4461365,,,,,,,,,,,,,,,,,
2020.04.12 16:46:07.022,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:46:33.032,,,,,,,173.6782227,,,,,,,,,,,,,,,,
2020.04.12 16:46:42.032,,,,,,,,,,,,,,174.3295746,,,,,,,,,
2020.04.12 16:47:37.037,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:48:07.026,3.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:49:18.036,,,,,173.6557617,,,,,,,,,,,,,,,,,,
2020.04.12 16:50:03.041,,,,,,,,,,,,,,,,,,,174.6664886,,,,
2020.04.12 16:50:07.037,3.599999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:50:39.035,,,,,,173.5060272,173.7456055,,,,,,,,,,,,,,,,
2020.04.12 16:50:53.043,,,,,,,,,,,,,,174.4119263,,,,,,,,,
2020.04.12 16:53:45.040,,,,,,,,,718.076416,,,,,,,,,,,,,,
2020.04.12 16:54:10.158,,,,,,,,,,,,,,,,,,,174.7488403,,,,
2020.04.12 16:54:28.047,,,,,173.7081757,,,,,,,,,,,,,,,,,,
2020.04.12 16:54:32.059,,,,,,,,,,,,,,174.50177,,,,,,,,,
2020.04.12 16:54:37.043,3.700000048,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 16:56:38.057,,,,,,173.5509491,,,,,,,,,,,,,,,,,
2020.04.12 16:58:00.052,,,,,,,173.7830505,,,,,,,,,,,,,,,,
2020.04.12 16:58:03.060,,,,,,,,,,,,,,174.5991058,,,,,,,,,
2020.04.12 16:58:32.059,,,,,,,,,,,,,,,,,,,174.8162231,,,,
2020.04.12 17:01:07.063,3.799999952,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 17:02:01.051,,,,,,,,,,,,,,174.7039185,,,,,,,,,
2020.04.12 17:02:18.053,,,,,173.7530975,,,,,,,,,,,,,,,,,,
2020.04.12 17:02:19.053,,,,,,,,,,,,,,,,,,,174.8910828,,,,
2020.04.12 17:03:07.056,,,,,,,,,,,,,726.3721924,,,,,,,,,,
2020.04.12 17:03:32.054,,,,,,173.603363,,,,,,,,,,,,,,,,,
2020.04.12 17:03:40.050,,,,,,,173.8279572,,,,,,,,,,,,,,,,
2020.04.12 17:05:07.058,3.900000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 17:06:27.070,,,,,,,,,,,,,,,,,,,174.9809265,,,,
2020.04.12 17:06:29.064,,,,,,,,,,,,,,174.7937622,,,,,,,,,
2020.04.12 17:08:47.067,,,,,,,173.8803711,,,,,,,,,,,,,,,,
2020.04.12 17:09:10.027,,,,,173.7905273,,,,,,,,,,,,,,,,,,
2020.04.12 17:09:44.076,,,,,,173.6557617,,,,,,,,,,,,,,,,,
2020.04.12 17:10:20.074,,,,,,,,,,,,,,174.8910828,,,,,,,,,
2020.04.12 17:11:02.074,,,,,,,,,,,,,,,,,,,175.0558014,,,,
2020.04.12 17:13:07.086,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 17:14:17.087,,,,,,,,,,,,,,174.9809265,,,,,,,,,
2020.04.12 17:14:48.084,,,,,173.8429413,,,,,,,,,,,,,,,,,,
2020.04.12 17:15:04.084,,,,,,,,,,,,,,,,,,,175.1381531,,,,
2020.04.12 17:15:45.090,,,,,,,,,,,,747.4754639,,,,,,,,,,,
2020.04.12 17:16:37.088,,,,,,,173.932785,,,,,,,,,,,,,,,,
2020.04.12 17:17:09.093,,,,,,173.7006836,,,,,,,,,,,,,,,,,
2020.04.12 17:17:59.085,,,,,,,,,,,,,,175.0632782,,,,,,,,,
2020.04.12 17:19:28.087,,,,,,,,,,,,,,,,,,,175.2130127,,,,
2020.04.12 17:21:01.007,,,,,173.89534,,,,,,,,,,,,,,,,,,
2020.04.12 17:21:17.007,,,,,,,,,,,,,,175.1531219,,,,,,,,,
2020.04.12 17:22:10.011,,,,,,173.7456055,,,,,,,,,,,,,,,,,
2020.04.12 17:22:34.007,,,,,,,173.9777069,,,,,,,,,,,,,,,,
2020.04.12 17:23:04.012,,,,,,,,,,,,,,,,,,,175.2878876,,,,
2020.04.12 17:24:03.016,,,,,,,,,,,,,726.4449463,,,,,,,,,,
2020.04.12 17:24:52.012,,,,,,,,,,,,,,175.2504578,,,,,,,,,
2020.04.12 17:25:37.019,,,,,,,,,,,,747.5482178,,,,,,,,,,,
2020.04.12 17:26:38.014,,,,,173.955246,,,,,,,,,,,,,,,,,,
2020.04.12 17:26:54.014,,,,,,,,,,,,,,,,,,,175.3777313,,,,
2020.04.12 17:26:57.009,,,,,,173.8055115,,,,,,,,,,,,,,,,,
2020.04.12 17:27:47.017,,,,,,,174.0375977,,,,,,,,,,,,,,,,
2020.04.12 17:28:29.016,,,,,,,,,,,,,,175.3402863,,,,,,,,,
2020.04.12 17:31:50.028,,,,,,,,,,,,,,,,,,,175.460083,,,,
2020.04.12 17:32:07.020,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 17:32:09.032,,,,,,,,,,,,,,175.4376221,,,,,,,,,
2020.04.12 17:32:40.028,,,,,,,,,,,,,,,,,,,,,,,99.97558594
2020.04.12 17:33:02.023,,,,,174.0076447,,,,,,,,,,,,,,,,,,
2020.04.12 17:33:36.030,,,,,,,,,,,,,726.3721924,,,,,,,,,,
2020.04.12 17:33:42.036,,,,,,173.8504181,,,,,,,,,,,,,,,,,
2020.04.12 17:33:48.036,,,,,,,174.0899963,,,,,,,,,,,,,,,,
2020.04.12 17:35:32.059,,,,,,,,,,,,,,,,,,,175.5349426,,,,
2020.04.12 17:35:57.043,,,,,,,,,,,,,,175.5274658,,,,,,,,,
2020.04.12 17:38:29.050,,,,,174.0675354,,,,,,,,,,,,,,,,,,
2020.04.12 17:38:47.040,,,,,,173.902832,,,,,,,,,,,,,,,,,
2020.04.12 17:38:56.038,,,,,,,,,,,,747.6209717,,,,,,,,,,,
2020.04.12 17:39:01.050,,,,,,,,,,,,,,,,,,,175.6023254,,,,
2020.04.12 17:39:14.046,,,,,,,,,,,,,,175.6173096,,,,,,,,,
2020.04.12 17:39:37.046,,,,,,,174.1424103,,,,,,,,,,,,,,,,
2020.04.12 17:42:29.052,,,,,,,,,,,,,,,,,,,175.6772003,,,,
2020.04.12 17:42:34.048,,,,,,,,,,,,,,175.7146301,,,,,,,,,
2020.04.12 17:44:20.051,,,,,,173.9627228,,,,,,,,,,,,,,,,,
2020.04.12 17:44:46.061,,,,,174.1199493,,,,,,,,,,,,,,,,,,
2020.04.12 17:45:00.061,,,,,,,174.1948242,,,,,,,,,,,,,,,,
2020.04.12 17:46:25.064,,,,,,,,,,,,,,175.8044739,,,,,,,,,
2020.04.12 17:46:39.065,,,,,,,,,,,,,,,,,,,175.7520599,,,,
2020.04.12 17:47:00.062,,,,,,,,,,725.6444092,,,,,,,,,,,,,
2020.04.12 17:50:22.030,,,,,,,,,,,,,,175.8868256,,,,,,,,,
2020.04.12 17:50:37.069,,,,,174.1798401,,,,,,,,,,,,,,,,,,
2020.04.12 17:50:47.064,,,,,,,,,,,,747.7664795,,,,,,,,,,,
2020.04.12 17:51:24.072,,,,,,174.0151367,,,,,,,,,,,,,,,,,
2020.04.12 17:51:36.060,,,,,,,,,,,,,,,,,,,175.8044739,,,,
2020.04.12 17:51:48.066,,,,,,,174.254715,,,,,,,,,,,,,,,,
2020.04.12 17:53:51.076,,,,,,,,,,,,,,175.9766693,,,,,,,,,
2020.04.12 17:56:21.081,,,,,,,,,,,,,,,,,,,175.8718567,,,,
2020.04.12 17:58:01.090,,,,,,174.0750275,,,,,,,,,,,,,,,,,
2020.04.12 17:58:02.089,,,,,,,,,,,,,,176.0515442,,,,,,,,,
2020.04.12 17:58:14.020,,,,,,,174.3071136,,,,,,,,,,,,,,,,
2020.04.12 17:58:19.080,,,,,174.232254,,,,,,,,,,,,,,,,,,
2020.04.12 17:59:36.091,4,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 18:01:36.000,,,,,,,,,,,,,,,,,,,175.9467163,,,,
2020.04.12 18:01:43.004,,,,,,,,,,,,,,176.1413727,,,,,,,,,
2020.04.12 18:06:07.000,,,,,174.2696838,,,,,,,,,,,,,,,,,,
2020.04.12 18:06:19.001,,,,,,,,,,,,,,176.2162476,,,,,,,,,
2020.04.12 18:06:23.000,,,,,,174.1274414,,,,,,,,,,,,,,,,,
2020.04.12 18:06:49.005,,,,,,,174.3520355,,,,,,,,,,,,,,,,
2020.04.12 18:07:14.006,,,,,,,,,,725.7172852,,,,,,,,,,,,,
2020.04.12 18:09:51.019,,,,,,,,,,,,747.8393555,,,,,,,,,,,
2020.04.12 18:10:06.007,,,,,,,,,,,,,,,,,,,175.9991302,,,,
2020.04.12 18:10:36.005,,,,,,,,,,,,,,176.2836304,,,,,,,,,
2020.04.12 18:13:43.018,,,,,174.3071136,,,,,,,,,,,,,,,,,,
2020.04.12 18:14:07.012,,,,,,,,,,,,,,,,,,,,,,,99.9719696
2020.04.12 18:14:31.012,,,,,,,,,,,,,,176.3510132,,,,,,,,,
2020.04.12 18:14:33.020,,,,,,,174.3894806,,,,,,,,,,,,,,,,
2020.04.12 18:15:18.031,,,,,,174.1648712,,,,,,,,,,,,,,,,,
2020.04.12 18:17:07.040,,,,,,,,,,,,,,,,,,,176.0515442,,,,
2020.04.12 18:19:20.027,,,,,,,,,,,,,,176.4109039,,,,,,,,,
2020.04.12 18:20:56.035,,,,,,,,,,,,747.9121094,,,,,,,,,,,
2020.04.12 18:21:24.026,,,,,174.3370667,,,,,,,,,,,,,,,,,,
2020.04.12 18:22:31.043,,,,,,,174.4194183,,,,,,,,,,,,,,,,
2020.04.12 18:23:55.044,,,,,,,,,,,,,,176.4782867,,,,,,,,,
2020.04.12 18:24:23.043,,,,,,,,,,725.7900391,,,,,,,,,,,,,
2020.04.12 18:24:30.042,,,,,,174.202301,,,,,,,,,,,,,,,,,
2020.04.12 18:27:24.051,,,,,,,,,,,773.3815918,,,,,,,,,,,,
2020.04.12 18:28:25.056,,,,,174.3744965,,,,,,,,,,,,,,,,,,
2020.04.12 18:28:36.052,4.099999905,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 18:28:54.062,,,,,,,,,,,,,,176.5381775,,,,,,,,,
2020.04.12 18:29:36.055,,,,,,,,,,,,,,,,,,,176.1039429,,,,
2020.04.12 18:29:42.056,,,,,,,174.4418793,,,,,,,,,,,,,,,,
2020.04.12 18:33:26.064,,,,,,,,,,,,,,176.5980682,,,,,,,,,
2020.04.12 18:33:59.062,,,,,,,,,,,,747.9848633,,,,,,,,,,,
2020.04.12 18:34:15.067,,,,,,174.2397308,,,,,,,,,,,,,,,,,
2020.04.12 18:35:06.072,4.199999809,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 18:36:27.073,,,,,,,,,,,,,,,,,,,176.1488647,,,,
2020.04.12 18:37:01.078,,,,,,,174.4868011,,,,,,,,,,,,,,,,
2020.04.12 18:37:15.073,,,,,174.4119263,,,,,,,,,,,,,,,,,,
2020.04.12 18:37:22.078,,,,,,,,,,,,,,176.665451,,,,,,,,,
2020.04.12 18:37:24.067,,,,,,,,,,,773.3088379,,,,,,,,,,,,
2020.04.12 18:39:57.086,,,,,,,,,,725.9355469,,,,,,,,,,,,,
2020.04.12 18:41:44.096,,,,,,,,,,,,,,176.7478027,,,,,,,,,
2020.04.12 18:41:55.000,,,,,,174.2696838,,,,,,,,,,,,,,,,,
2020.04.12 18:43:11.082,,,,,,,,,,,,748.1303711,,,,,,,,,,,
2020.04.12 18:43:39.083,,,,,,,,,,,,,,,,,,,176.2012787,,,,
2020.04.12 18:44:42.089,,,,,174.4418793,,,,,,,,,,,,,,,,,,
2020.04.12 18:46:06.004,4.300000191,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 18:46:09.086,,,,,,,174.524231,,,,,,,,,,,,,,,,
2020.04.12 18:47:16.003,,,,,,,,,,,,,,176.8077087,,,,,,,,,
2020.04.12 18:48:21.006,,,,,,174.3071136,,,,,,,,,,,,,,,,,
2020.04.12 18:49:20.002,,,,,,,,,,,,,,,,,,,,,,,99.97558594
2020.04.12 18:50:30.009,,,,,,,,,,,,,,,,,,,176.2462006,,,,
2020.04.12 18:51:31.013,,,,,,,,,,,,,,176.8750763,,,,,,,,,
2020.04.12 18:51:43.013,,,,,174.4793091,,,,,,,,,,,,,,,,,,
2020.04.12 18:53:12.010,,,,,,,174.561676,,,,,,,,,,,,,,,,
2020.04.12 18:55:24.012,,,,,,174.3370667,,,,,,,,,,,,,,,,,
2020.04.12 18:56:04.012,,,,,,,,,,,,,,176.9349823,,,,,,,,,
2020.04.12 18:57:04.019,,,,,,,,,,,,,,,,,,,176.2985992,,,,
2020.04.12 18:57:36.020,4.400000095,,,,,,,,,,,,,,,,,,,,,,
2020.04.12 18:59:44.017,,,,,174.524231,,,,,,,,,,,,,,,,,,
2020.04.12 19:00:06.030,,,,,,,,,,,,,,177.0023651,,,,,,,,,
2020.04.12 19:00:15.016,,,,,,,,,,,,748.203125,,,,,,,,,,,
2020.04.12 19:01:19.035,,,,,,,,,718.0036621,,,,,,,,,,,,,,
2020.04.12 19:02:40.023,,,,,,,174.5991058,,,,,,,,,,,,,,,,
2020.04.12 19:03:25.022,,,,,,174.3744965,,,,,,,,,,,,,,,,,
2020.04.12 19:04:09.021,,,,,,,,,,,,,,,,,,,176.3659821,,,,
2020.04.12 19:04:52.016,,,,,,,,,,,,,,177.0847168,,,,,,,,,
