Time,190-AT2001-AirTemp_(C),990-PC-2101A-H1,990-PC-2101B-H2,990-PC-2102-H1,990-PT-2104A_(barg),990-PT-2104B_(barg),990-PT-2104C_(barg),990-PSHL-2100,990-LT-2131_(mm),990-LT-2132_(mm),990-LT-2133_(mm),990-LT-2134_(mm),990-LT-2135_(mm),990-PT-2109_(barg),190-ZSL-2101,190-ZSH-2101,190-ZSI-2101,190-ZT-2101_(%),990-PT-2129_(barg)
2020.05.20 14:55:05.087,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 14:56:01.078,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 14:56:23.091,,,,,,,,,,,,,,164.8781586,,,,,
2020.05.20 14:56:35.077,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 14:56:45.059,,,,,,,170.3784027,,,,,,,,,,,,
2020.05.20 14:56:58.088,,,,,,,,,,,,,,,,,,,184.0345459
2020.05.20 14:57:05.084,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 14:57:52.090,,,,,,,,,,,,,,165.0174103,,,,,
2020.05.20 14:59:14.096,,,,,,,,,,,,,,,,,,,183.8753967
2020.05.20 14:59:59.002,,,,,170.4878082,,,,,,,,,,,,,,
2020.05.20 15:00:05.000,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:00:41.081,,,,,,,,,,,,,,,,,,99.97920227,
2020.05.20 15:01:22.088,,,,,,,,,,,,,,,,,,,183.7162628
2020.05.20 15:01:31.094,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:01:32.090,,,,,,,,,,,,,,164.8781586,,,,,
2020.05.20 15:01:46.046,,,,,,170.2292175,,,,,,,,,,,,,
2020.05.20 15:02:05.088,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 15:02:35.090,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:03:05.093,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:03:22.094,,,,,,,,,,,,,,,,,,,183.5670624
2020.05.20 15:03:23.006,,,,,,,,,,,,,,164.5897217,,,,,
2020.05.20 15:03:35.001,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:04:05.084,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:04:35.000,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:05:05.016,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 15:05:10.089,,,,,,,,,,,,,,,,,,,183.388031
2020.05.20 15:05:53.088,,,,,,,170.4082489,,,,,,,,,,,,
2020.05.20 15:06:05.007,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:06:30.014,,,,,,,,,,,,,,164.7190247,,,,,
2020.05.20 15:06:35.015,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:07:05.003,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:07:14.008,,,,,,,,,,,,,,,,,,,183.2288971
2020.05.20 15:07:45.091,,,,,170.5276031,,,,,,,,,,,,,,
2020.05.20 15:08:05.088,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:08:27.070,,,,,,,,,,,,,,164.8881073,,,,,
2020.05.20 15:09:05.001,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:09:12.092,,,,,,,,,,,,,,,,,,,183.0797119
2020.05.20 15:10:05.011,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:10:10.095,,,,,,,,,,,,,,165.0770874,,,,,
2020.05.20 15:10:35.000,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:10:42.024,,,,,,170.2789459,,,,,,,,,,,,,
2020.05.20 15:11:05.023,,,,,,,,,,,,,,,,,,,182.9205627
2020.05.20 15:11:50.065,,,,,,,,,,,,,,165.2660675,,,,,
2020.05.20 15:12:05.000,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:12:15.011,,,,,,,170.4480286,,,,,,,,,,,,
2020.05.20 15:12:35.009,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:13:06.009,,,,,,,,,,,,,,,,,,,182.7614288
2020.05.20 15:13:19.015,,,,,,,,,,,,,,165.4550323,,,,,
2020.05.20 15:13:25.093,,,,,,,,,,625.5856934,,,,,,,,,
2020.05.20 15:13:35.006,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:14:35.000,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:15:16.016,,,,,,,,,,,,,,,,,,,182.5625
2020.05.20 15:16:35.016,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:17:05.003,15.39999962,,,,170.5574341,,,,,,,,,,,,,,
2020.05.20 15:17:08.016,,,,,,,,,,,,,,165.3058472,,,,,
2020.05.20 15:17:31.019,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:17:53.016,,,,,,,,,,,,,,,,,,,182.3934174
2020.05.20 15:18:05.010,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:18:31.027,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:19:01.025,14.69999981,,,,,,,,,,,,,165.1367645,,,,,
2020.05.20 15:19:54.031,,,,,,,,,,,,,,,,,,,182.2342834
2020.05.20 15:20:35.014,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:20:37.016,,,,,,,,,,,,,,164.9676819,,,,,
2020.05.20 15:21:05.025,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:21:35.018,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:21:36.031,,,,,,,170.4878082,,,,,,,,,,,,
2020.05.20 15:21:42.012,,,,,,,,,,,,,,,,,,,182.0651855
2020.05.20 15:22:05.019,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:22:28.033,,,,,,,,,,,,,,165.1367645,,,,,
2020.05.20 15:22:31.024,,,,,,170.3286743,,,,,,,,,,,,,
2020.05.20 15:22:42.026,,,,,,,,,,625.6584473,,,,,,,,,
2020.05.20 15:23:18.015,,,,,,,,,582.2147217,,,,,,,,,,
2020.05.20 15:23:22.028,,,,,170.597229,,,,,,,,,,,,,,
2020.05.20 15:23:35.031,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:23:38.027,,,,,,,,,,,,,,,,,,,181.8961029
2020.05.20 15:24:22.031,,,,,,,,,,,,,,165.2561188,,,,,
2020.05.20 15:25:40.026,,,,,,,,,,,,,,,,,,,181.7270203
2020.05.20 15:26:00.020,,,,,,,,,,,,,,,,,,99.96112061,
2020.05.20 15:26:05.012,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:26:57.012,,,,,,,,,,,,,,165.2859497,,,,,
2020.05.20 15:27:41.030,,,,,,,,,,,,,,,,,,,181.5678864
2020.05.20 15:28:05.034,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:28:35.029,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:29:29.033,,,,,,,,,,,,,,,,,,,181.3988037
2020.05.20 15:29:35.026,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:30:27.053,,,,,,,170.5276031,,,,,,,,,,,,
2020.05.20 15:30:35.035,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:31:05.041,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:31:25.051,,,,,,,,,,,,,,,,,,,181.2396545
2020.05.20 15:32:12.040,,,,,170.6370087,,,,,,,,,,,,,,
2020.05.20 15:32:35.047,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:32:39.035,,,,,,,,,,,,,,165.4848785,,,,,
2020.05.20 15:33:01.036,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:33:17.040,,,,,,,,,,,,,,,,,,,181.0805206
2020.05.20 15:33:19.022,,,,,,170.3784027,,,,,,,,,,,,,
2020.05.20 15:34:05.037,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:35:05.049,15.30000019,,,,,,,,,,,,,165.6141815,,,,,
2020.05.20 15:35:15.039,,,,,,,,,,,,,,,,,,,180.9213867
2020.05.20 15:37:05.046,15.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:37:20.049,,,,,,,,,,,,,,,,,,,180.7423401
2020.05.20 15:37:35.047,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:38:18.051,,,,,,,170.5574341,,,,,,,,,,,,
2020.05.20 15:38:35.036,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:39:05.035,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:39:28.034,,,,,,,,,,,,,,,,,,,180.5832062
2020.05.20 15:39:50.053,,,,,,,,,,,,,,165.4649811,,,,,
2020.05.20 15:40:13.036,,,,,170.6767883,,,,,,,,,,,,,,
2020.05.20 15:41:16.046,,,,,,,,,,,,,,,,,,,180.4240723
2020.05.20 15:41:37.034,,,,,,,,,,,,615.9072266,,,,,,,
2020.05.20 15:42:37.031,,,,,,,,,,,,,,165.2859497,,,,,
2020.05.20 15:43:02.051,,,,,,170.4281311,,,,,,,,,,,,,
2020.05.20 15:43:03.049,,,,,,,,,,,,,,,,,,,180.2549896
2020.05.20 15:43:35.051,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:44:14.068,,,,,,,170.597229,,,,,,,,,,,,
2020.05.20 15:44:54.046,,,,,,,,,,,,,,,,,,,180.0858917
2020.05.20 15:45:01.059,,,,,,,,,,625.5856934,,,,,,,,,
2020.05.20 15:45:05.050,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:45:13.055,,,,,,,,,,,,,,165.2362213,,,,,
2020.05.20 15:45:30.054,,,,,,,,,,,,616.0528564,,,,,,,
2020.05.20 15:46:05.053,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:46:35.051,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:46:50.016,,,,,,,,,,,,,,,,,,,179.9267578
2020.05.20 15:47:05.063,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:47:35.052,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:48:05.054,15,,,,,,,,,,,,,,,,,,
2020.05.20 15:48:35.060,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 15:48:37.049,,,,,,,,,,,,,,,,,,,179.7576752
2020.05.20 15:48:40.065,,,,,170.7066345,,,,,,,,,,,,,,
2020.05.20 15:48:42.055,,,,,,,,,,,,,,,,,,99.94303894,
2020.05.20 15:50:31.048,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:50:37.055,,,,,,,,,,,,,,,,,,,179.5885925
2020.05.20 15:51:05.057,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:51:09.073,,,,,,,,,,,,,,165.1765442,,,,,
2020.05.20 15:52:05.054,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:52:34.057,,,,,,,,,,,,,,,,,,,179.4294434
2020.05.20 15:54:05.049,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:54:23.060,,,,,,,,,,,,,,,,,,,179.2603607
2020.05.20 15:56:05.065,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 15:56:16.066,,,,,,,,,,,,,,,,,,,179.0912781
2020.05.20 15:57:05.067,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 15:57:19.053,,,,,,,170.6270599,,,,,,,,,,,,
2020.05.20 15:57:21.067,,,,,,,,,,625.6584473,,,,,,,,,
2020.05.20 15:58:03.070,,,,,170.7364655,,,,,,,,,,,,,,
2020.05.20 15:58:05.050,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 15:58:09.051,,,,,,170.4579773,,,,,,,,,,,,,
2020.05.20 15:58:14.050,,,,,,,,,,,,,,,,,,,178.9321442
2020.05.20 16:00:05.066,15.19999981,,,,,,,,,,,,,,,,,,178.7630463
2020.05.20 16:00:35.084,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:02:04.070,,,,,,,,,,,,,,,,,,,178.5840149
2020.05.20 16:02:35.084,15,,,,,,,,,,,,,,,,,,
2020.05.20 16:03:05.064,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:03:31.067,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:04:04.076,,,,,,,,,,,,,,,,,,,178.4149323
2020.05.20 16:04:05.090,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:05:35.073,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:05:53.074,,,,,,,,,,,,,,,,,,,178.2458496
2020.05.20 16:06:13.079,,,,,,,,,,,,,,165.0074615,,,,,
2020.05.20 16:07:05.078,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:07:46.072,,,,,,,,,,,,,,,,,,,178.0668182
2020.05.20 16:09:46.092,,,,,,,,,,,,,,,,,,,177.8977356
2020.05.20 16:10:05.084,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:10:48.080,,,,,,,170.6469574,,,,,,,,,,,,
2020.05.20 16:11:05.079,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:11:36.084,,,,,,,,,,,,,,,,,,,177.7087555
2020.05.20 16:12:03.083,,,,,,170.4778748,,,,,,,,,,,,,
2020.05.20 16:13:05.075,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:13:35.094,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:13:42.078,,,,,,,,,,,,,,,,,,,177.5396729
2020.05.20 16:13:59.083,,,,,,,,,,,,,,164.9079895,,,,,
2020.05.20 16:14:05.080,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:14:35.091,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:15:30.094,,,,,,,,,,,,,,,,,,,177.3705902
2020.05.20 16:16:05.071,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:16:17.089,,,,,170.7563629,,,,,,,,,,,,,,
2020.05.20 16:17:01.091,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:17:22.088,,,,,,,,,,,,,,,,,,,177.2015076
2020.05.20 16:17:35.090,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:19:15.093,,,,,,,,,,,,,,,,,,,177.0224762
2020.05.20 16:19:44.083,,,,,,,,,,,,,,164.8284302,,,,,
2020.05.20 16:20:09.090,,,,,,,,,582.2874756,,,,,,,,,,
2020.05.20 16:20:20.094,,,,,,,,,,625.5856934,,,,,,,,,
2020.05.20 16:21:11.092,,,,,,,,,,,,,,,,,,,176.8533783
2020.05.20 16:21:35.079,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:22:31.005,,,,,,,170.6767883,,,,,,,,,,,,
2020.05.20 16:22:55.068,,,,,,,,,,,,,,,,,,,176.6743469
2020.05.20 16:23:05.000,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:23:36.000,,,,,,170.497757,,,,,,,,,,,,,
2020.05.20 16:24:05.002,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:24:45.090,,,,,,,,,,,,,,,,,,,176.4953156
2020.05.20 16:24:52.017,,,,,,,,,,,,,,165.0671387,,,,,
2020.05.20 16:26:33.002,,,,,,,,,,,,,,165.2362213,,,,,
2020.05.20 16:26:41.088,,,,,,,,,,,,,,,,,,,176.3262329
2020.05.20 16:27:15.005,,,,,170.7762604,,,,,,,,,,,,,,
2020.05.20 16:28:31.009,,,,,,,,,,,,,,,,,,,176.1571503
2020.05.20 16:28:32.010,,,,,,,,,,,,,,165.3655243,,,,,
2020.05.20 16:30:25.008,,,,,,,,,,,,,,,,,,,175.9980164
2020.05.20 16:30:35.013,15,,,,,,,,,,,,,,,,,,
2020.05.20 16:30:53.016,,,,,,,,,,,,,,165.4848785,,,,,
2020.05.20 16:31:05.011,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:31:08.014,,,,,,,,,,625.6584473,,,,,,,,,
2020.05.20 16:32:05.010,15,,,,,,,,,,,,,,,,,,
2020.05.20 16:32:07.019,,,,,,,,,,,,,,,,,,,175.818985
2020.05.20 16:32:35.019,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:33:05.015,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:33:23.098,,,,,,,,,,,,,,,,,,99.96112061,
2020.05.20 16:33:35.011,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:34:00.011,,,,,,,,,,,,,,,,,,,175.6498871
2020.05.20 16:34:44.008,,,,,,,,,,,,,,165.6539612,,,,,
2020.05.20 16:35:05.016,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:35:51.004,,,,,,,,,,,,,,,,,,,175.4808044
2020.05.20 16:36:05.013,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:36:35.006,,,,,,170.5276031,,,,,,,,,,,,,
2020.05.20 16:37:35.013,15,,,,,,,,,,,,,,,,,,
2020.05.20 16:37:39.012,,,,,,,,,,,,,,,,,,,175.3117218
2020.05.20 16:37:47.025,,,,,,,,,,,,,,165.7036896,,,,,
2020.05.20 16:38:35.005,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:39:05.003,15.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:39:21.006,,,,,170.7961426,,,,,,,,,,,,,,
2020.05.20 16:39:22.024,,,,,,,,,,,,,,,,,,,175.112793
2020.05.20 16:39:35.006,15.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:40:25.018,,,,,,,,,,,,,,165.85289,,,,,
2020.05.20 16:40:45.018,,,,,,,170.6966858,,,,,,,,,,,,
2020.05.20 16:41:01.019,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:41:26.021,,,,,,,,,,,,,,,,,,,174.9337616
2020.05.20 16:41:35.020,15,,,,,,,,,,,,,,,,,,
2020.05.20 16:42:05.024,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:42:31.024,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:43:11.029,,,,,,,,,,,,,,,,,,,174.7547302
2020.05.20 16:43:35.030,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:44:05.033,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:44:35.039,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:44:55.019,,,,,,,,,,,,,,,,,,,174.5756989
2020.05.20 16:45:35.018,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:45:46.028,,,,,,,,,,,,,,,,,,99.97920227,
2020.05.20 16:46:35.028,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:46:36.026,,,,,,,,,,,,,,,,,,,174.4066162
2020.05.20 16:47:12.030,,,,,,,,,,,,,,165.7832642,,,,,
2020.05.20 16:47:35.040,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:48:16.026,,,,,,,,,,,,,,,,,,,174.2275848
2020.05.20 16:49:05.021,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 16:49:35.034,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:50:00.031,,,,,,,,,,,,,,,,,,,174.0585022
2020.05.20 16:50:05.035,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:51:41.026,,,,,,,,,,,,,,,,,,,173.8794708
2020.05.20 16:52:35.033,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:53:05.027,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 16:53:28.007,,,,,,,,,,,,,,,,,,,173.7103882
2020.05.20 16:53:34.035,,,,,,,,,,,,,,165.8727722,,,,,
2020.05.20 16:53:35.029,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 16:53:41.026,,,,,170.8259888,,,,,,,,,,,,,,
2020.05.20 16:55:09.029,,,,,,,,,,,,,,,,,,,173.5214081
2020.05.20 16:55:35.024,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 16:55:39.025,,,,,,170.5474854,,,,,,,,,,,,,
2020.05.20 16:55:40.027,,,,,,,170.7364655,,,,,,,,,,,,
2020.05.20 16:56:35.026,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 16:56:37.024,,,,,,,,,,,,,,165.9722443,,,,,
2020.05.20 16:57:01.025,,,,,,,,,,,,,,,,,,,173.3423767
2020.05.20 16:58:24.033,,,,,,,,,,,,,,,,,,99.96112061,
2020.05.20 16:58:46.032,,,,,,,,,,,,,,,,,,,173.1633453
2020.05.20 17:00:03.046,,,,,,,,,,,,615.9072266,,,,,,,
2020.05.20 17:00:30.040,,,,,,,,,,,,,,,,,,,172.984314
2020.05.20 17:01:05.026,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:01:35.048,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:02:15.040,,,,,,,,,,,,,,,,,,,172.8152313
2020.05.20 17:02:28.050,,,,,,,,,,625.5856934,,,,,,,,,
2020.05.20 17:03:21.042,,,,,,,,,,,,,,166.0617523,,,,,
2020.05.20 17:03:53.038,,,,,,,,,,,,,,,,,,,172.6362
2020.05.20 17:03:55.041,,,,,,,,,,,,616.0528564,,,,,,,
2020.05.20 17:04:05.038,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:04:35.041,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 17:05:05.026,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:05:34.050,,,,,,,,,,,,,,,,,,,172.4472198
2020.05.20 17:05:35.042,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:06:05.035,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:06:35.032,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:07:21.044,,,,,,,,,,,,,,,,,,,172.2781372
2020.05.20 17:07:35.038,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:08:05.049,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 17:09:01.049,,,,,,,,,,,,,,,,,,,172.0891571
2020.05.20 17:10:35.047,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:10:47.061,,,,,,,,,,,,,,,,,,,171.900177
2020.05.20 17:11:50.059,,,,,,170.5773315,,,,,,,,,,,,,
2020.05.20 17:12:05.036,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:12:06.038,,,,,,,,,,625.6584473,,,,,,,,,
2020.05.20 17:12:33.056,,,,,,,,,,,,,,,,,,,171.7211456
2020.05.20 17:12:46.051,,,,,,,,,,,,,,165.9523468,,,,,
2020.05.20 17:13:05.055,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:13:21.053,,,,,170.845871,,,,,,,,,,,,,,
2020.05.20 17:13:35.045,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:13:53.053,,,,,,,,,,,,,,,,,,99.97920227,
2020.05.20 17:14:12.065,,,,,,,,,,,,,,,,,,,171.5321655
2020.05.20 17:15:35.058,15,,,,,,,,,,,,,,,,,,
2020.05.20 17:15:54.056,,,,,,,,,,,,,,,,,,,171.3332367
2020.05.20 17:16:35.054,15.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:17:35.053,15,,,,,,,,,,,,,,,,,,
2020.05.20 17:17:41.055,,,,,,,,,,,,,,,,,,,171.1442719
2020.05.20 17:17:43.044,,,,,,,,,582.3603516,,,,,,,,,,
2020.05.20 17:18:09.056,,,,,,,,,,,,,,166.1015472,,,,,
2020.05.20 17:18:35.048,14.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:19:05.063,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:19:26.070,,,,,,,,,,,,,,,,,,,170.9552917
2020.05.20 17:19:35.059,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:20:26.067,,,,,,,,,,,,,,,,,,99.96112061,
2020.05.20 17:20:35.054,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:21:05.064,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 17:21:12.062,,,,,,,,,,,,,,,,,,,170.7762604
2020.05.20 17:22:05.066,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:22:18.068,,,,,,,,,,,,,,166.0319214,,,,,
2020.05.20 17:22:45.053,,,,,,,,,,,,,,,,,,,170.5872803
2020.05.20 17:23:05.063,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:24:26.068,,,,,,,,,,,,,,,,,,,170.3983002
2020.05.20 17:24:51.069,,,,,,,,,,,,,,165.9324493,,,,,
2020.05.20 17:26:08.043,,,,,,,,,,,,,,,,,,,170.2093201
2020.05.20 17:26:35.067,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:27:02.056,,,,,,,,,,,,,,165.8130951,,,,,
2020.05.20 17:27:35.073,14.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:27:51.074,,,,,,,,,,,,,,,,,,,170.0103912
2020.05.20 17:28:35.072,14,,,,,,,,,,,,,,,,,,
2020.05.20 17:29:05.078,14.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:29:11.072,,,,,,,,,,,,,,165.6738586,,,,,
2020.05.20 17:29:38.076,,,,,,,,,,,,,,,,,,,169.8313599
2020.05.20 17:30:05.059,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:30:35.071,14.30000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:31:05.075,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:31:16.078,,,,,,,,,,,,,,,,,,,169.6523285
2020.05.20 17:31:31.065,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:31:32.075,,,,,,,170.7563629,,,,,,,,,,,,
2020.05.20 17:32:05.078,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:32:33.067,,,,,,,,,,,,,,165.5644531,,,,,
2020.05.20 17:32:54.066,,,,,,,,,,,,,,,,,,,169.4633636
2020.05.20 17:33:05.074,14.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:34:05.080,14.69999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:34:35.076,14.60000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:34:37.085,,,,,,,,,,,,,,,,,,,169.2843323
2020.05.20 17:35:16.084,,,,,170.8558197,,,,,,,,,,,,,,
2020.05.20 17:35:35.077,14.5,,,,,,,,,,,,,,,,,,
2020.05.20 17:36:05.066,14.39999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:36:16.087,,,,,,,,,,,,,,,,,,,169.0953522
2020.05.20 17:36:31.081,14.19999981,,,,,,,,,,,,,,,,,,
2020.05.20 17:37:05.086,14.10000038,,,,,,,,,,,,,,,,,,
2020.05.20 17:37:35.092,14,,,,,,,,,,,,,,,,,,
2020.05.20 17:38:04.085,,,,,,,,,,,,,,,,,,,168.9163208
2020.05.20 17:38:08.092,,,,,,170.597229,,,,,,,,,,,,,
2020.05.20 17:38:53.087,,,,,,,,,,,,,,165.4649811,,,,,
2020.05.20 17:39:05.088,13.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:39:47.073,,,,,,,,,,,,,,,,,,,168.7372894
2020.05.20 17:40:35.089,13.80000019,,,,,,,,,,,,,,,,,,
2020.05.20 17:41:05.084,13.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:41:27.086,,,,,,,,,,,,,,,,,,,168.5582581
2020.05.20 17:42:05.089,14,,,,,,,,,,,,,,,,,,
2020.05.20 17:42:08.003,,,,,,,,,,,,,,165.3854218,,,,,
2020.05.20 17:43:11.092,,,,,,,,,,,,,,,,,,,168.3891602
2020.05.20 17:43:52.000,,,,,170.8757172,,,,,,,,,,,,,,
2020.05.20 17:44:35.000,13.89999962,,,,,,,,,,,,,,,,,,
2020.05.20 17:44:51.090,,,,,,,,,,,,,,,,,,,168.2101288
