Time,190-AT2001-AirTemp_(C),990-PC-2101A-H1,990-PC-2101B-H2,990-PC-2102-H1,990-PT-2104A_(barg),990-PT-2104B_(barg),990-PT-2104C_(barg),990-PSHL-2100,990-LT-2131_(mm),990-LT-2132_(mm),990-LT-2133_(mm),990-LT-2134_(mm),990-LT-2135_(mm),990-PT-2109_(barg),190-ZSL-2101,190-ZSH-2101,190-ZSI-2101,190-ZT-2101_(%),990-PT-2129_(barg)
2020.04.11 15:46:37.053,12.19999981,,,,,,,,,,,,,,,,,,
2020.04.11 15:47:37.053,12.10000038,,,,,,,,,,,,,,,,,,
2020.04.11 15:48:02.061,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 15:48:07.059,12,,,,,,,,,,,,,,,,,,
2020.04.11 15:48:16.047,,,,,,,,,,,,,,,,,,,182.7216339
2020.04.11 15:48:42.048,,,,,,,,,,,,,,168.9461517,,,,,
2020.04.11 15:49:07.056,11.89999962,,,,,,,,,,,,,,,,,,
2020.04.11 15:49:37.044,11.80000019,,,,,,,,,,,,,,,,,,
2020.04.11 15:50:14.043,,,,,,,,,,,,,,,,,,,182.5823975
2020.04.11 15:50:37.039,11.69999981,,,,,,,,,,,,,,,,,,
2020.04.11 15:51:14.058,,,,,,,,,,,,,,,,,,99.91410065,
2020.04.11 15:51:22.051,,,,,,,,,,,,,,169.0157776,,,,,
2020.04.11 15:51:37.055,11.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 15:52:07.050,11.69999981,,,,,,,,,,,,,,,,,,182.433197
2020.04.11 15:52:34.060,,,,,,,173.4418335,,,,,,,,,,,,
2020.04.11 15:52:52.044,,,,,,,,,,,648.1444092,,,,,,,,
2020.04.11 15:53:15.059,,,,,,173.2628021,,,,,,,,,,,,,
2020.04.11 15:54:05.064,,,,,173.5611877,,,,,,,,,,,,,,
2020.04.11 15:54:08.063,,,,,,,,,,,,,,,,,,,182.2840118
2020.04.11 15:56:07.065,11.80000019,,,,,,,,,,,,,,,,,,
2020.04.11 15:56:11.020,,,,,,,,,,,,,,,,,,,182.1348114
2020.04.11 15:57:07.068,11.89999962,,,,,,,,,,,,,,,,,,
2020.04.11 15:57:51.021,,,,,,,,,,,,,,168.9461517,,,,,
2020.04.11 15:58:11.024,,,,,,,,,,,,,,,,,,,181.9756775
2020.04.11 15:58:53.067,,,,,,,,,,,,,,,,,,99.93218231,
2020.04.11 16:00:07.072,11.80000019,,,,,,,,,,,,,,,,,,
2020.04.11 16:00:09.063,,,,,,173.2926483,,,,,,,,,,,,,
2020.04.11 16:00:18.057,,,,,,,,,,,,,,,,,,,181.8264771
2020.04.11 16:00:42.073,,,,,,,173.4816284,,,,,,,,,,,,
2020.04.11 16:01:22.068,,,,,,,,,,,,,,168.9163208,,,,,
2020.04.11 16:01:37.062,11.69999981,,,,,,,,,,,,,,,,,,
2020.04.11 16:02:11.039,,,,,,,,,,,,,,,,,,,181.6474457
2020.04.11 16:02:54.048,,,,,,,,,,,,,,168.6875458,,,,,
2020.04.11 16:04:20.055,,,,,,,,,,,,,,168.458786,,,,,
2020.04.11 16:04:21.062,,,,,,,,,,,,,,,,,,,181.4883118
2020.04.11 16:04:53.072,,,,,173.5910339,,,,,,,,,,,,,,
2020.04.11 16:05:45.081,,,,,,,,,,,,,,168.239975,,,,,
2020.04.11 16:06:07.074,11.80000019,,,,,,,,,,,,,,,,,,
2020.04.11 16:06:15.069,,,,,,,,,,,,,,,,,,,181.3291779
2020.04.11 16:07:05.064,,,,,,173.332428,,,,,,,,,,,,,
2020.04.11 16:07:24.065,,,,,,,,,,,,,,168.0509949,,,,,
2020.04.11 16:08:11.048,,,,,,,,,,,,,,,,,,,181.1700287
2020.04.11 16:08:57.016,,,,,,,,,,,,,,167.8421326,,,,,
2020.04.11 16:10:01.081,,,,,,,,,,,,,,,,,,,181.000946
2020.04.11 16:10:37.084,11.69999981,,,,,,,,,,,,,,,,,,
2020.04.11 16:11:36.073,,,,,,,173.5214081,,,,,,,,,,,,
2020.04.11 16:11:58.007,,,,,173.6208649,,,,,,,,,,,,,,180.8418121
2020.04.11 16:13:07.072,11.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 16:13:48.073,,,,,,,,,,,,,,,,,,,180.6727295
2020.04.11 16:14:05.070,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 16:15:07.080,11.5,,,,,,,,,,,,,,,,,,
2020.04.11 16:15:34.071,,,,,,,,,,,,,,,,,,,180.4936981
2020.04.11 16:16:14.070,,,,,,,,,,,,,,168.0708923,,,,,
2020.04.11 16:17:07.066,11.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 16:17:17.058,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 16:17:27.055,,,,,,173.3722076,,,,,,,,,,,,,180.3246002
2020.04.11 16:17:58.036,,,,,,,,,,,,,,168.2996521,,,,,
2020.04.11 16:19:14.074,,,,,,,,,,,,,,,,,,,180.1555176
2020.04.11 16:19:24.058,,,,,,,,,,,648.1444092,,,,,,,,
2020.04.11 16:19:33.060,,,,,,,,,,,,,,168.5085144,,,,,
2020.04.11 16:21:04.063,,,,,173.6606598,,,,,,,,,,,,,,
2020.04.11 16:21:06.032,,,,,,,,,,,,,,,,,,,179.9864349
2020.04.11 16:21:22.072,,,,,,,,,621.583374,,,,,,,,,,
2020.04.11 16:21:27.062,,,,,,,,,,,,,,168.6974945,,,,,
2020.04.11 16:21:51.010,,,,,,,,,,,,,655.5668945,,,,,,
2020.04.11 16:22:33.085,,,,,,,173.5611877,,,,,,,,,,,,
2020.04.11 16:23:00.078,,,,,,,,,,,,,,,,,,,179.8074036
2020.04.11 16:24:13.078,,,,,,,,,,,,,,168.7969666,,,,,
2020.04.11 16:25:02.077,,,,,,,,,,,,,,,,,,,179.6482697
2020.04.11 16:26:37.089,11.5,,,,,,,,,,,,,,,,,,
2020.04.11 16:26:50.068,,,,,,,,,,,,,,,,,,,179.479187
2020.04.11 16:27:39.074,,,,,,173.4219513,,,,,,,,,,,,,
2020.04.11 16:28:44.087,,,,,,,,,,,,,,,,,,,179.3100891
2020.04.11 16:29:29.089,,,,,,,,,,,,,,,,,,99.94303894,
2020.04.11 16:30:00.102,,,,,173.7103882,,,,,,,,,,,,,,
2020.04.11 16:30:37.094,,,,,,,,,,,,,,,,,,,179.1410065
2020.04.11 16:30:39.000,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 16:31:07.021,11.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 16:31:08.046,,,,,,,173.6109161,,,,,,,,,,,,
2020.04.11 16:32:33.092,,,,,,,,,,,,,,,,,,,178.9818726
2020.04.11 16:34:26.094,,,,,,,,,,,,,,,,,,,178.8127899
2020.04.11 16:34:56.089,,,,,,,,,,,,,,168.7372894,,,,,
2020.04.11 16:36:07.055,11.69999981,,,,,,,,,,,,,,,,,,
2020.04.11 16:36:20.093,,,,,,,,,,,,,,,,,,,178.643692
2020.04.11 16:36:37.093,11.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 16:37:39.085,,,,,,,,,,,648.1444092,,,,,,,,
2020.04.11 16:37:50.005,,,,,,,,,,,,,,168.6875458,,,,,
2020.04.11 16:38:02.003,,,,,,173.4716797,,,,,,,,,,,,,
2020.04.11 16:38:11.091,,,,,,,,,,,,,,,,,,,178.4646606
2020.04.11 16:39:07.005,11.5,,,,,,,,,,,,,,,,,,
2020.04.11 16:40:06.002,,,,,173.7601166,,,,,,,,,,,,,,
2020.04.11 16:40:10.094,,,,,,,,,,,,,,,,,,,178.295578
2020.04.11 16:40:37.093,11.39999962,,,,,,,,,,,,,,,,,,
2020.04.11 16:41:52.007,,,,,,,,,,,,,,168.4886322,,,,,
2020.04.11 16:41:54.000,,,,,,,173.6606598,,,,,,,,,,,,
2020.04.11 16:41:59.071,,,,,,,,,,,,,,,,,,,178.1165466
2020.04.11 16:43:48.014,,,,,,,,,,,,,,,,,,,177.9375153
2020.04.11 16:44:20.091,,,,,,,,,,,,,,168.369278,,,,,
2020.04.11 16:45:36.011,,,,,,,,,,,,,,,,,,,177.7584839
2020.04.11 16:46:07.049,11.30000019,,,,,,,,,,,,,,,,,,
2020.04.11 16:47:07.009,11.19999981,,,,,,,,,,,,,,,,,,
2020.04.11 16:47:16.013,,,,,,,,,,,,,,168.2996521,,,,,
2020.04.11 16:47:24.001,,,,,,,,,,,648.289917,,,,,,,,177.5894012
2020.04.11 16:48:15.009,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 16:48:22.017,,,,,,173.5114594,,,,,,,,,,,,,
2020.04.11 16:48:37.023,11.10000038,,,,,,,,,,,,,,,,,,
2020.04.11 16:49:11.012,,,,,,,,,,,,,,,,,,,177.4203186
2020.04.11 16:50:14.021,,,,,,,,,,,,,,,,,,99.95027161,
2020.04.11 16:50:37.025,11,,,,,,,,,,,,,168.2001953,,,,,
2020.04.11 16:50:57.008,,,,,,,,,,,,,,,,,,,177.251236
2020.04.11 16:51:07.028,,,,,173.7899475,,,,,,,,,,,,,,
2020.04.11 16:52:18.020,,,,,,,173.6904907,,,,,,,,,,,,
2020.04.11 16:52:38.017,,,,,,,,,,,,,,,,,,,177.0722046
2020.04.11 16:53:05.012,,,,,,,,,,,,,655.5668945,,,,,,
2020.04.11 16:53:16.012,,,,,,,,,,,,,,168.0708923,,,,,
2020.04.11 16:53:48.022,,,,,,,,,,,648.2171631,,,,,,,,
2020.04.11 16:54:22.023,,,,,,,,,,,,,,,,,,,176.9031219
2020.04.11 16:56:06.026,,,,,,,,,,,,,,,,,,,176.7141418
2020.04.11 16:56:07.002,10.89999962,,,,,,,,,,,,,,,,,,
2020.04.11 16:57:09.011,,,,,,173.5413055,,,,,,,,,,,,,
2020.04.11 16:57:40.031,,,,,173.8297424,,,,,,,,,,,,,,
2020.04.11 16:58:00.013,,,,,,,,,,,,,,,,,,,176.5450439
2020.04.11 16:58:46.032,,,,,,,173.7302704,,,,,,,,,,,,
2020.04.11 16:59:06.030,,,,,,,,,,,,,,,,,,99.9719696,
2020.04.11 16:59:45.029,,,,,,,,,,,,,,,,,,,176.3660126
2020.04.11 17:00:07.033,10.80000019,,,,,,,,,,,,,,,,,,
2020.04.11 17:00:14.015,,,,,,,,,,,,,,168.0410461,,,,,
2020.04.11 17:01:32.037,,,,,,,,,,,,,,,,,,,176.1770477
2020.04.11 17:02:37.032,10.69999981,,,,,,,,,,,,,,,,,,
2020.04.11 17:03:25.041,,,,,,,,,,,,,,,,,,,175.9980164
2020.04.11 17:03:54.026,,,,,,173.5810852,,,,,,,,,,,,,
2020.04.11 17:04:37.034,10.60000038,,,,,,,,,,,,,,,,,,
2020.04.11 17:05:09.030,,,,,,,,,,,,,,,,,,,175.818985
2020.04.11 17:05:36.019,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 17:05:49.042,,,,,,,,,,,,,,167.9913177,,,,,
2020.04.11 17:06:07.037,10.5,,,,,,,,,,,,,,,,,,
2020.04.11 17:06:50.043,,,,,173.8695221,,,,,,,,,,,,,,
2020.04.11 17:06:52.038,,,,,,,,,,,,,,,,,,,175.6300049
2020.04.11 17:07:02.018,,,,,,,,,621.6561279,,,,,,,,,,
2020.04.11 17:07:37.049,10.39999962,,,,,,,,,,,,,,,,,,
2020.04.11 17:08:26.055,,,,,,,173.7700653,,,,,,,,,,,,
2020.04.11 17:08:38.038,,,,,,,,,,,,,,,,,,,175.4509735
2020.04.11 17:09:37.044,10.30000019,,,,,,,,,,,,,,,,,,
2020.04.11 17:09:46.026,,,,,,,,,,,,,,168.110672,,,,,
2020.04.11 17:10:16.039,,,,,,,,,,,,,,,,,,,175.2619934
2020.04.11 17:12:00.019,,,,,,,,,,,,,,,,,,,175.0730133
2020.04.11 17:12:37.039,10.19999981,,,,,,,,,,,,,,,,,,
2020.04.11 17:12:39.031,,,,,,,,,,,,,,168.2200775,,,,,
2020.04.11 17:12:56.025,,,,,,,,,,,,,655.5668945,,,,,,
2020.04.11 17:13:47.032,,,,,,,,,,,,,,,,,,,174.8740845
2020.04.11 17:15:08.030,,,,,,173.6208649,,,,,,,,,,,,,
2020.04.11 17:15:36.035,,,,,,,,,,,,,,,,,,,174.6851044
2020.04.11 17:16:47.017,,,,,,,,,,,,,,168.3096008,,,,,
2020.04.11 17:17:20.022,,,,,,,,,,,,,,,,,,,174.506073
2020.04.11 17:18:37.039,10.10000038,,,,,,,,,,,,,,,,,,
2020.04.11 17:18:42.037,,,,,173.9093018,,,,,,,,,,,,,,
2020.04.11 17:18:55.024,,,,,,,,,,,,,,,,,,,174.3171082
2020.04.11 17:19:21.045,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 17:20:36.036,,,,,,,,,,,,,,,,,,,174.1281281
2020.04.11 17:20:44.036,,,,,,,173.809845,,,,,,,,,,,,
2020.04.11 17:21:00.034,,,,,,,,,,,,,,,,,,99.99005127,
2020.04.11 17:22:16.047,,,,,,,,,,,,,,,,,,,173.9291992
2020.04.11 17:22:44.046,,,,,,,,,,,,,,168.3493805,,,,,
2020.04.11 17:23:07.042,10,,,,,,,,,,,,,,,,,,
2020.04.11 17:23:59.058,,,,,,,,,,,,,,,,,,,173.7302704
2020.04.11 17:24:37.047,9.899999619,,,,,,,,,,,,,,,,,,
2020.04.11 17:25:39.052,,,,,,,,,,,,,,,,,,,173.5313568
2020.04.11 17:26:07.046,9.800000191,,,,,,,,,,,,,,,,,,
2020.04.11 17:27:17.047,,,,,,,,,,,,,,,,,,,173.332428
2020.04.11 17:28:11.056,,,,,,,,,,,,,,168.3096008,,,,,
2020.04.11 17:28:37.051,9.699999809,,,,,,,,,,,,,,,,,,
2020.04.11 17:28:55.057,,,,,,,,,,,,,,,,,,,173.1334991
2020.04.11 17:30:06.056,,,,,,,,,,,,,655.5668945,,,,,,
2020.04.11 17:30:07.054,9.600000381,,,,,,,,,,,,,,,,,,
2020.04.11 17:30:34.054,,,,,,,,,,,,,,,,,,,172.9345856
2020.04.11 17:31:37.059,9.5,,,,,,,,,,,,,,,,,,
2020.04.11 17:32:09.067,,,,,,,,,,,,,,,,,,,172.7356567
2020.04.11 17:33:37.058,9.399999619,,,,,,,,,,,,,,,,,,
2020.04.11 17:33:45.061,,,,,,,,,,,,,,,,,,,172.5367279
2020.04.11 17:33:48.068,,,,,,173.6407623,,,,,,,,,,,,,
2020.04.11 17:34:23.042,,,,,,,,,,,,,,,,,,100.0081406,
2020.04.11 17:35:07.044,9.300000191,,,,,,,,,,,,,,,,,,
2020.04.11 17:35:21.052,,,,,,,,,,,,,,,,,,,172.3378143
2020.04.11 17:36:43.062,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 17:36:57.065,,,,,,,,,,,,,,,,,,,172.1289368
2020.04.11 17:38:32.072,,,,,173.9291992,,,,,,,,,,,,,,
2020.04.11 17:38:36.065,,,,,,,,,,,,,,,,,,,171.9300079
2020.04.11 17:38:37.074,9.199999809,,,,,,,,,,,,,,,,,,
2020.04.11 17:39:54.077,,,,,,,,,,,,,,168.4090576,,,,,
2020.04.11 17:40:01.068,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 17:40:14.013,,,,,,,,,,,,,,,,,,,171.7310944
2020.04.11 17:41:51.069,,,,,,,,,,,,,,,,,,,171.5421143
2020.04.11 17:42:15.070,,,,,,,,,,,648.1444092,,,,,,,,
2020.04.11 17:43:06.100,,,,,,,,,,,,,,168.4886322,,,,,
2020.04.11 17:43:27.077,,,,,,,,,,,,,,,,,,,171.3431854
2020.04.11 17:45:06.077,,,,,,,,,,,,,,,,,,,171.1442719
2020.04.11 17:45:36.074,,,,,,,173.8297424,,,,,,,,,,,,
2020.04.11 17:46:39.082,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 17:46:45.078,,,,,,,,,,,,,,,,,,,170.945343
2020.04.11 17:47:07.080,9.100000381,,,,,,,,,,,,,,,,,,
2020.04.11 17:47:45.084,,,,,,,,,,,,,,168.6179352,,,,,
2020.04.11 17:48:24.085,,,,,,,,,,,,,,,,,,,170.7563629
2020.04.11 17:49:37.074,9,,,,,,,,,,,,,,,,,,
2020.04.11 17:50:01.073,,,,,,,,,,,,,,,,,,,170.5574341
2020.04.11 17:50:08.071,,,,,,,,,,,,,,168.7671204,,,,,
2020.04.11 17:50:17.081,,,,,,,,,,,,,655.5668945,,,,,,
2020.04.11 17:50:27.070,,,,,,,,,,,,,,,,,,100.0262222,
2020.04.11 17:51:07.089,8.899999619,,,,,,,,,,,,,,,,,,
2020.04.11 17:51:25.081,,,,,,,,,621.7288818,,,,,,,,,,
2020.04.11 17:51:44.087,,,,,,,,,,,,,,,,,,,170.3784027
2020.04.11 17:52:31.081,,,,,,,,,,,,,,168.8964233,,,,,
2020.04.11 17:53:18.089,,,,,,,,,,,,,,,,,,,170.1894226
2020.04.11 17:53:37.086,8.800000191,,,,,,,,,,,,,,,,,,
2020.04.11 17:55:02.081,,,,,,,,,,,,,,,,,,,170.0004578
2020.04.11 17:55:48.090,,,,,,,,,,,,,655.7125244,,,,,,
2020.04.11 17:55:53.088,,,,,,,,,,,,,,168.9859467,,,,,
2020.04.11 17:56:07.083,8.699999809,,,,,,,,,,,,,,,,,,
2020.04.11 17:56:43.085,,,,,,,,,,,,,,,,,,,169.8114777
2020.04.11 17:57:26.077,,,,,,,173.809845,,,,,,,,,,,,
2020.04.11 17:57:44.084,,,,,,,,,,,,,,168.6974945,,,,,
2020.04.11 17:58:29.004,,,,,,,,,,,,,,,,,,,169.6324463
2020.04.11 17:58:55.082,,,,,,,,,,,,,,168.4190063,,,,,
2020.04.11 17:59:07.094,8.600000381,,,,,,,,,,,,,,,,,,
2020.04.11 18:00:11.081,,,,,,,,,,,,,,,,,,,169.4434662
2020.04.11 18:00:13.004,,,,,,,,,,,,,,168.1703491,,,,,
2020.04.11 18:00:30.003,,,,,173.8894196,,,,,,,,,,,,,,
2020.04.11 18:01:39.090,,,,,,,,,,,,,,167.9614868,,,,,
2020.04.11 18:01:56.089,,,,,,,,,,,,,,,,,,,169.2544861
2020.04.11 18:02:41.001,,,,,,,,,,,,,,168.5980377,,,,,
2020.04.11 18:03:07.045,8.5,,,,,,,,,,,,,,,,,,
2020.04.11 18:03:10.094,,,,,,,173.7601166,,,,,,,,,,,,
2020.04.11 18:03:17.005,,,,,,,,,,,,,,169.1152344,,,,,
2020.04.11 18:03:47.004,,,,,,,,,,,,,,,,,,,169.065506
2020.04.11 18:04:25.006,,,,,,,,,,,,655.7852783,,,,,,,
2020.04.11 18:04:41.002,,,,,,173.5711365,,,,,,,,,,,,,
2020.04.11 18:05:12.010,,,,,,,,,,,,,,168.7870178,,,,,
2020.04.11 18:05:39.091,,,,,,,,,,,,,,,,,,,168.8964233
2020.04.11 18:06:24.089,,,,,,,,,,,,,,168.5184631,,,,,
2020.04.11 18:06:37.010,8.399999619,,,,,,,,,,,,,,,,,,
2020.04.11 18:06:45.015,,,,,173.8396912,,,,,,,,,,,,,,
2020.04.11 18:07:30.015,,,,,,,,,,,,,,,,,,,168.717392
2020.04.11 18:07:42.011,,,,,,,,,,,,,,168.2698059,,,,,
2020.04.11 18:09:08.008,,,,,,,,,,,,,,168.0509949,,,,,
2020.04.11 18:09:38.091,,,,,,,,,,,,,,,,,,,168.5681915
2020.04.11 18:10:07.009,,,,,,,173.7203369,,,,,,,,,,,,
2020.04.11 18:10:56.010,,,,,,,,,,,,,,,,,,100.0443039,
2020.04.11 18:11:59.002,,,,,,173.5214081,,,,,,,,,,,,,
2020.04.11 18:12:21.007,,,,,,,,,,,,,,,,,,,168.4886322
2020.04.11 18:12:46.014,,,,,,,,,,,,655.7125244,,,,,,,
2020.04.11 18:13:29.006,,,,,173.780014,,,,,,,,,,,,,,
2020.04.11 18:13:43.003,,,,,,,,,,,,,,168.3195496,,,,,
2020.04.11 18:14:42.000,,,,,,,173.6606598,,,,,,,,,,,,
2020.04.11 18:14:59.004,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 18:15:33.000,,,,,,,,,,,,,,168.4886322,,,,,
2020.04.11 18:16:52.003,,,,,,173.4716797,,,,,,,,,,,,,
2020.04.11 18:17:50.011,,,,,,,,,,,,,,168.6378174,,,,,
2020.04.11 18:17:58.000,,,,,,,,,,,648.2171631,,,,,,,,
2020.04.11 18:19:01.015,,,,,,,,,,,,,,,,,,,168.4389038
2020.04.11 18:19:36.101,,,,,173.7302704,,,,,,,,,,,,,,
2020.04.11 18:20:17.017,,,,,,,,,,,,,,168.7372894,,,,,
2020.04.11 18:21:32.021,,,,,,,173.5711365,,,,,,,,,,,,
2020.04.11 18:22:25.025,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 18:24:07.017,8.5,,,,,,,,,,,,,,,,,,
2020.04.11 18:24:33.016,,,,,,,173.6208649,,,,,,,,,,,,
2020.04.11 18:25:15.023,,,,,,173.4318848,,,,,,,,,,,,,
2020.04.11 18:25:54.023,,,,,,,,,,,648.2171631,,,,,,,,
2020.04.11 18:26:56.028,,,,,,,,,,,,,,,,,,,168.3991089
2020.04.11 18:29:26.030,,,,,,,,,,,,,,168.7472229,,,,,
2020.04.11 18:29:52.030,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 18:33:02.037,,,,,173.7103882,,,,,,,,,,,,,,
2020.04.11 18:33:41.114,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 18:34:07.041,,,,,,,173.5910339,,,,,,,,,,,,
2020.04.11 18:35:50.041,,,,,,,,,,,,,,,,,,,168.3593292
2020.04.11 18:39:07.124,8.399999619,,,,,,,,,,,,,,,,,,
2020.04.11 18:39:22.123,,,,,,173.4120026,,,,,,,,,,,,,
2020.04.11 18:39:28.042,,,,,173.680542,,,,,,,,,,,,,,
2020.04.11 18:40:57.047,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 18:42:07.044,8.300000191,,,,,,,,,,,,,,,,,,
2020.04.11 18:42:15.041,,,,,,,,,,,,,655.7852783,,,,,,
2020.04.11 18:42:28.041,,,,,,,,,,,,,,168.8367462,,,,,
2020.04.11 18:44:12.047,,,,,,,173.5711365,,,,,,,,,,,,
2020.04.11 18:44:40.041,,,,,,,,,,,648.4354248,,,,,,,,
2020.04.11 18:46:28.140,,,,,,173.3821564,,,,,,,,,,,,,
2020.04.11 18:48:04.053,,,,,,,,,,,,,,,,,,100.0623932,
2020.04.11 18:48:22.059,,,,,,,,,,,,,,168.9163208,,,,,
2020.04.11 18:49:18.050,,,,,,,,,621.6561279,,,,,,,,,,
2020.04.11 18:50:17.055,,,,,173.6407623,,,,,,,,,,,,,,
2020.04.11 18:50:37.058,8.199999809,,,,,,,,,,,,,,,,,,
2020.04.11 18:51:28.060,,,,,,,173.5413055,,,,,,,,,,,,
2020.04.11 18:52:42.139,,,,,,,,,,,,,,,,,,,168.3195496
2020.04.11 18:52:55.058,,,,,,,,,,,648.2171631,,,,,,,,
2020.04.11 18:53:07.057,8.300000191,,,,,,,,,,,,,,,,,,
2020.04.11 18:54:51.065,,,,,,,,,,,,,,168.8566437,,,,,
2020.04.11 18:56:10.077,,,,,,173.3423767,,,,,,,,,,,,,
2020.04.11 18:56:17.064,,,,,,,,,,,648.4354248,,,,,,,,
2020.04.11 18:58:18.067,,,,,,,,,621.583374,,,,,,,,,,
2020.04.11 18:59:36.070,,,,,,,,,,,,,,168.8367462,,,,,
2020.04.11 18:59:54.156,,,,,,,173.5114594,,,,,,,,,,,,
2020.04.11 19:01:18.144,,,,,173.5810852,,,,,,,,,,,,,,
2020.04.11 19:02:29.148,,,,,,,,,,,,,,,,,,,168.2698059
2020.04.11 19:03:11.075,,,,,,173.2727509,,,,,,,,,,,,,
2020.04.11 19:03:24.073,,,,,,,173.4318848,,,,,,,,,,,,
2020.04.11 19:05:24.086,,,,,173.5114594,,,,,,,,,,,,,,
2020.04.11 19:06:14.165,,,,,,,,,,,,,,168.717392,,,,,
2020.04.11 19:06:28.165,,,,,,,,,,,,,,,,,,,168.1902466
2020.04.11 19:06:50.175,,,,,,173.1832428,,,,,,,,,,,,,
2020.04.11 19:07:00.169,,,,,,,,,621.5106201,,,,,,,,,,
2020.04.11 19:07:27.089,,,,,,,173.3622742,,,,,,,,,,,,
2020.04.11 19:08:15.089,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 19:08:56.082,,,,,,,,,,,,,,168.4389038,,,,,
2020.04.11 19:08:57.174,,,,,173.4318848,,,,,,,,,,,,,,
2020.04.11 19:09:50.087,,,,,,,,,,,,,,,,,,,168.1007233
2020.04.11 19:10:07.164,8.399999619,,,,,,,,,,,,,,,,,,
2020.04.11 19:10:13.082,,,,,,,,,,,,,,168.2001953,,,,,
2020.04.11 19:10:37.085,8.300000191,,,,,,,,,,,,,,,,,,
2020.04.11 19:11:20.090,,,,,,,173.2926483,,,,,,,,,,,,
2020.04.11 19:11:42.092,,,,,,173.1334991,,,,,,,,,,,,,
2020.04.11 19:11:43.088,,,,,,,,,,,,,,167.9913177,,,,,
2020.04.11 19:13:07.083,,,,,,,,,,,,,,167.762558,,,,,
2020.04.11 19:13:37.080,8.399999619,,,,,,,,,,,,,,,,,,
2020.04.11 19:13:58.081,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 19:14:37.075,,,,,173.3821564,,,,,,,,,,,,,,
2020.04.11 19:14:48.080,,,,,,,,,,,,,,167.5636292,,,,,
2020.04.11 19:14:49.159,,,,,,,,,621.3649902,,,,,,,,,,
2020.04.11 19:17:15.174,,,,,,173.0837708,,,,,,,,,,,,,
2020.04.11 19:18:50.092,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 19:19:35.094,,,,,,,173.2628021,,,,,,,,,,,,
2020.04.11 19:19:51.007,,,,,,,,,,,,,,167.6730347,,,,,
2020.04.11 19:20:37.102,8.300000191,,,,,,,,,,,,,,,,,,
2020.04.11 19:22:22.092,,,,,,,,,,,,,,,,,,,168.0708923
2020.04.11 19:22:54.003,,,,,,,,,,,,,,167.5636292,,,,,
2020.04.11 19:23:16.095,,,,,173.3423767,,,,,,,,,,,,,,
2020.04.11 19:24:17.095,,,,,,,,,,,648.4354248,,,,,,,,
2020.04.11 19:25:48.099,,,,,,,173.2329712,,,,,,,,,,,,
2020.04.11 19:26:39.099,,,,,,,,,621.2922363,,,,,,,,,,
2020.04.11 19:27:03.095,,,,,,,,,,,,,,167.5139008,,,,,
2020.04.11 19:27:17.098,,,,,,173.0340424,,,,,,,,,,,,,
2020.04.11 19:32:09.103,,,,,,,,,,,,,,,,,,,168.0410461
2020.04.11 19:32:21.105,,,,,,,,,,,,,,,,,,100.0804749,
2020.04.11 19:33:11.104,,,,,173.3125305,,,,,,,,,,,,,,
2020.04.11 19:33:32.113,,,,,,,,,,,,,,167.5735779,,,,,
2020.04.11 19:34:02.118,,,,,,,173.1931763,,,,,,,,,,,,
2020.04.11 19:34:29.109,,,,,,,,,621.2194824,,,,,,,,,,
2020.04.11 19:36:50.112,,,,,,,,,,,648.289917,,,,,,,,
2020.04.11 19:37:07.111,8.199999809,,,,,,,,,,,,,,,,,,
2020.04.11 19:39:06.028,,,,,,,,,,,,,,,,,,,168.0112152
2020.04.11 19:41:04.000,,,,,,,,,,,,,,167.5139008,,,,,
2020.04.11 19:41:18.113,,,,,,,,,621.1467285,,,,,,,,,,
2020.04.11 19:41:33.118,,,,,,172.9942627,,,,,,,,,,,,,
2020.04.11 19:41:54.030,,,,,173.2826996,,,,,,,,,,,,,,
2020.04.11 19:42:08.002,,,,,,,,,,,648.5083008,,,,,,,,
2020.04.11 19:44:37.038,8.100000381,,,,,,,,,,,,,,,,,,
2020.04.11 19:46:21.119,,,,,,,,,621.0012207,,,,,,,,,,
2020.04.11 19:46:52.126,,,,,,,,,,,648.289917,,,,,,,,
